id,new_item,new_resp,correct,rt,trial
17,0,0,1,1.385925,78
17,1,1,1,1.497357,79
17,0,0,1,1.301734,80
17,1,1,1,1.924213,81
17,1,1,1,1.27196,82
17,1,1,1,0.970947,83
17,1,1,1,1.679559,84
17,0,0,1,2.244513,85
17,0,0,1,1.184869,86
17,0,0,1,1.096566,87
17,0,0,1,1.171211,88
17,1,1,1,1.407882,89
17,1,1,1,0.960346,90
17,1,1,1,0.992076,91
17,0,0,1,1.484218,92
17,0,0,1,2.622636,93
17,1,1,1,1.51994,94
17,0,1,0,1.92328,95
17,1,1,1,1.853018,96
17,1,1,1,1.076908,97
17,0,0,1,1.619455,98
17,1,1,1,1.517916,99
17,0,0,1,1.835448,100
17,0,0,1,1.606368,101
17,0,0,1,1.08523,102
17,1,1,1,1.831051,103
17,1,1,1,1.638727,104
17,1,1,1,1.404653,105
17,0,1,0,1.089606,106
17,1,1,1,1.102538,107
17,1,1,1,1.096061,108
17,1,1,1,1.208151,109
17,1,1,1,1.093128,110
17,1,1,1,0.972158,111
17,0,1,0,0.871213,112
18,0,0,1,1.756205,1
18,1,1,1,1.592714,2
18,0,0,1,1.481195,3
18,1,1,1,1.46276,4
18,0,0,1,1.482265,5
18,1,1,1,1.600128,6
18,1,1,1,1.165797,7
18,0,0,1,1.393147,8
18,1,1,1,1.484729,9
18,1,1,1,1.791037,10
18,0,0,1,1.481003,11
18,1,1,1,1.59233,12
18,1,1,1,NA,13
18,1,1,1,1.49587,14
18,1,1,1,2.405749,15
18,1,1,1,NA,16
18,0,0,1,1.38903,17
18,0,0,1,1.182783,18
18,0,0,1,NA,19
18,1,1,1,NA,20
18,1,1,1,1.529262,21
18,0,0,1,NA,22
18,1,1,1,1.830332,23
18,0,0,1,1.597432,24
18,1,1,1,1.471516,25
18,0,0,1,NA,26
18,1,1,1,NA,27
18,0,0,1,1.506678,28
18,1,1,1,NA,29
18,1,1,1,1.200712,30
18,1,1,1,1.090086,31
18,0,0,1,1.396983,32
18,0,0,1,1.092496,33
18,0,0,1,1.53905,34
18,0,0,1,1.201332,35
18,0,0,1,1.095288,36
18,0,0,1,1.09908,37
18,0,0,1,1.221976,38
18,1,1,1,1.734091,39
18,1,1,1,1.60173,40
18,1,1,1,1.29924,41
18,0,0,1,1.404309,42
18,0,0,1,2.268636,43
18,1,1,1,1.611001,44
18,1,1,1,1.366789,45
18,1,1,1,1.493572,46
18,1,1,1,0.985802,47
18,1,1,1,1.199441,48
18,0,0,1,1.830486,49
18,1,1,1,1.404111,50
18,1,1,1,1.693711,51
18,1,1,1,1.274054,52
18,1,1,1,1.498729,53
18,0,0,1,1.508484,54
18,1,1,1,1.383296,55
18,1,1,1,1.278284,56
18,0,0,1,1.375747,57
18,0,0,1,1.478823,58
18,0,0,1,1.473364,59
18,0,0,1,1.306496,60
18,1,1,1,1.563374,61
18,1,1,1,1.587797,62
18,1,1,1,1.254408,63
18,0,0,1,1.482649,64
18,1,1,1,1.598553,65
18,0,0,1,1.488933,66
18,1,1,1,1.466007,67
18,0,0,1,1.481675,68
18,1,1,1,1.276226,69
18,0,0,1,1.680232,70
18,0,0,1,1.489108,71
18,0,0,1,1.264514,72
18,1,1,1,1.473474,73
18,0,0,1,1.368428,74
18,1,1,1,1.935509,75
18,1,1,1,1.485407,76
18,0,0,1,1.594907,77
18,0,0,1,1.475413,78
18,0,0,1,1.160764,79
18,1,1,1,1.259577,80
18,0,0,1,1.276096,81
18,0,0,1,2.196438,82
18,1,1,1,1.506075,83
18,0,0,1,2.204541,84
18,1,1,1,1.695537,85
18,0,0,1,1.573885,86
18,0,0,1,1.173561,87
18,0,0,1,1.412432,88
18,1,1,1,1.831695,89
18,0,0,1,NA,90
18,0,0,1,2.203813,91
18,0,0,1,1.874416,92
18,1,1,1,1.501318,93
18,1,1,1,1.436459,94
18,1,1,1,1.793621,95
18,1,1,1,1.564271,96
18,0,0,1,1.473757,97
18,0,1,0,NA,98
18,0,0,1,NA,99
18,1,1,1,1.715944,100
18,0,1,0,NA,101
18,0,0,1,1.793884,102
18,1,1,1,1.273542,103
18,0,0,1,1.769275,104
18,1,1,1,1.573443,105
18,1,1,1,NA,106
18,0,0,1,1.718133,107
18,1,1,1,1.375249,108
18,0,0,1,2.01473,109
18,1,1,1,1.578638,110
18,0,1,0,1.258664,111
18,0,0,1,1.374448,112
19,0,0,1,2.247411,1
19,0,0,1,1.198753,2
19,0,0,1,1.42431,3
19,0,0,1,1.105591,4
19,0,1,0,2.376336,5
19,1,1,1,1.395944,6
19,0,0,1,1.605888,7
19,0,1,0,2.145809,8
19,1,1,1,1.191073,9
19,0,0,1,1.494346,10
19,1,1,1,1.597509,11
19,0,1,0,1.096327,12
19,1,1,1,1.204303,13
19,0,0,1,1.502512,14
19,1,1,1,1.086964,15
19,1,1,1,1.380272,16
19,0,1,0,1.303795,17
19,1,0,0,1.704066,18
19,0,0,1,1.493138,19
19,0,0,1,1.493275,20
19,0,0,1,1.486312,21
19,1,1,1,1.271279,22
19,1,1,1,1.500847,23
19,1,1,1,1.519812,24
19,0,0,1,1.576505,25
19,1,1,1,1.297308,26
19,0,1,0,1.162649,27
19,1,1,1,1.180643,28
19,1,1,1,1.321444,29
19,0,1,0,1.284104,30
19,0,0,1,1.484861,31
19,1,0,0,2.23343,32
19,0,1,0,1.187993,33
19,1,0,0,1.388984,34
19,0,0,1,1.593384,35
19,0,0,1,NA,36
19,1,1,1,1.900278,37
19,0,1,0,1.517957,38
19,1,1,1,1.183804,39
19,1,1,1,0.973265,40
19,1,1,1,0.976168,41
19,1,1,1,1.316286,42
19,0,1,0,1.22051,43
19,1,1,1,1.187599,44
19,0,0,1,NA,45
19,1,1,1,1.263918,46
19,0,0,1,1.708542,47
19,1,1,1,1.373682,48
19,1,1,1,1.608682,49
19,0,1,0,1.075234,50
19,0,0,1,1.407705,51
19,1,1,1,1.09567,52
19,0,0,1,1.474652,53
19,0,1,0,1.270714,54
19,1,1,1,1.086314,55
19,0,1,0,1.381101,56
19,1,1,1,1.495632,57
19,1,1,1,1.380415,58
19,0,0,1,1.157723,59
19,1,1,1,2.018998,60
19,0,1,0,NA,61
19,0,0,1,2.054085,62
19,0,1,0,NA,63
19,1,1,1,2.427149,64
19,0,1,0,1.214562,65
19,1,1,1,0.966989,66
19,1,0,0,NA,67
19,0,0,1,1.391917,68
19,0,0,1,1.558834,69
19,1,1,1,1.597891,70
19,1,1,1,NA,71
19,1,1,1,1.488852,72
19,0,0,1,1.378357,73
19,0,1,0,1.719967,74
19,0,1,0,1.100283,75
19,1,1,1,1.412436,76
19,0,1,0,NA,77
19,0,1,0,1.435283,78
19,1,1,1,1.416748,79
19,1,1,1,1.310736,80
19,1,1,1,1.089085,81
19,0,0,1,1.365619,82
19,1,1,1,1.083205,83
19,1,1,1,1.477317,84
19,1,1,1,1.913783,85
19,1,1,1,1.476869,86
19,0,1,0,1.044343,87
19,1,1,1,1.162661,88
19,0,0,1,1.40987,89
19,1,0,0,1.372811,90
19,1,1,1,1.378728,91
19,1,1,1,0.988843,92
19,1,1,1,1.188226,93
19,1,1,1,0.86641,94
19,0,0,1,NA,95
19,1,1,1,1.397349,96
19,0,1,0,0.877714,97
19,1,1,1,0.861997,98
19,0,0,1,1.623977,99
19,0,1,0,1.057436,100
19,1,1,1,1.092573,101
19,0,1,0,1.094934,102
19,0,1,0,0.871306,103
19,0,1,0,1.307044,104
19,0,1,0,1.31829,105
19,0,1,0,1.593177,106
19,1,0,0,1.48046,107
19,0,0,1,1.484719,108
19,1,1,1,1.480421,109
19,0,0,1,1.834304,110
19,1,1,1,0.960004,111
19,1,1,1,NA,112
20,1,1,1,NA,1
20,1,0,0,NA,2
20,0,0,1,1.098158,3
20,0,0,1,0.979012,4
20,0,0,1,0.979714,5
20,0,0,1,2.108838,6
20,1,1,1,1.703762,7
20,0,0,1,1.168151,8
20,0,0,1,1.076597,9
20,0,0,1,0.981295,10
20,0,0,1,1.08429,11
20,0,0,1,0.984786,12
20,1,1,1,1.800355,13
20,1,1,1,1.385622,14
20,1,1,1,1.077648,15
20,0,0,1,1.30023,16
20,0,0,1,1.253837,17
20,1,1,1,1.396572,18
20,1,1,1,1.38933,19
20,0,0,1,1.391787,20
20,1,1,1,1.423079,21
20,0,0,1,1.60533,22
20,1,0,0,NA,23
20,0,1,0,1.575084,24
20,0,0,1,1.388951,25
20,0,0,1,1.195116,26
20,0,0,1,0.977715,27
20,1,1,1,1.483762,28
20,1,1,1,1.248229,29
20,1,1,1,0.980965,30
20,1,1,1,1.169733,31
20,0,0,1,1.271712,32
20,0,0,1,1.481787,33
20,1,1,1,1.28585,34
20,1,1,1,1.205914,35
20,1,1,1,1.42111,36
20,0,0,1,1.392031,37
20,0,0,1,1.261044,38
20,1,1,1,1.500971,39
20,0,0,1,1.199688,40
20,0,0,1,1.396102,41
20,0,0,1,1.274817,42
20,0,0,1,1.175545,43
20,0,0,1,1.317471,44
20,1,1,1,1.50454,45
20,0,0,1,1.401032,46
20,0,0,1,1.258879,47
20,0,1,0,1.401829,48
20,1,1,1,1.609965,49
20,0,0,1,1.397021,50
20,0,0,1,1.261238,51
20,0,0,1,0.970717,52
20,1,0,0,1.422151,53
20,1,1,1,1.495522,54
20,0,0,1,1.511999,55
20,0,0,1,2.016774,56
20,1,1,1,1.080943,57
20,1,1,1,1.10065,58
20,1,1,1,0.985083,59
20,1,1,1,1.204428,60
20,0,0,1,1.505992,61
20,1,1,1,1.381371,62
20,0,0,1,1.496052,63
20,1,1,1,1.086341,64
20,0,0,1,1.714513,65
20,0,1,0,1.467382,66
20,1,1,1,0.977938,67
20,0,0,1,1.495561,68
20,0,0,1,1.789728,69
20,0,0,1,1.474254,70
20,1,1,1,1.159516,71
20,1,1,1,1.209462,72
20,1,1,1,1.096345,73
20,1,1,1,0.986235,74
20,1,1,1,1.197586,75
20,0,0,1,1.504477,76
20,1,1,1,1.080829,77
20,1,1,1,1.089435,78
20,0,0,1,1.625269,79
20,0,0,1,1.72771,80
20,1,1,1,1.192167,81
20,0,0,1,1.416815,82
20,1,1,1,1.494976,83
20,1,1,1,0.985519,84
20,1,1,1,0.961704,85
20,1,1,1,2.05349,86
20,0,0,1,1.616226,87
20,1,1,1,1.085862,88
20,0,0,1,1.41039,89
20,1,1,1,1.078873,90
20,1,1,1,1.098503,91
20,1,1,1,1.099775,92
20,0,0,1,1.478854,93
20,1,1,1,1.190425,94
20,1,1,1,1.092374,95
20,0,0,1,2.026737,96
20,1,1,1,1.071327,97
20,1,1,1,1.088485,98
20,1,1,1,0.98186,99
20,0,0,1,1.392061,100
20,1,1,1,1.07082,101
20,1,1,1,1.193031,102
20,0,0,1,1.718049,103
20,0,0,1,2.335225,104
20,1,1,1,1.15778,105
20,0,1,0,1.0841750000000001,106
20,0,0,1,1.506361,107
20,0,0,1,1.617817,108
20,0,0,1,1.47091,109
20,1,1,1,1.508294,110
20,1,1,1,0.973088,111
20,1,1,1,0.975841,112
21,0,0,1,1.937133,1
21,1,1,1,1.725683,2
21,0,0,1,1.621045,3
21,0,1,0,1.723023,4
21,1,1,1,1.68438,5
21,0,0,1,1.487119,6
21,0,0,1,1.498957,7
21,0,0,1,1.602712,8
21,0,0,1,1.20951,9
21,1,1,1,1.845576,10
21,0,0,1,1.255106,11
21,0,1,0,1.614044,12
21,1,1,1,1.921054,13
21,0,0,1,1.5105,14
21,0,0,1,1.796377,15
21,0,0,1,1.378162,16
21,1,1,1,1.803941,17
21,1,1,1,1.683294,18
21,0,0,1,1.389453,19
21,0,0,1,1.298923,20
21,0,0,1,2.815622,21
21,1,1,1,1.293602,22
21,0,0,1,1.621356,23
21,1,1,1,1.295085,24
21,1,1,1,1.21001,25
21,0,0,1,1.617473,26
21,1,1,1,1.602507,27
21,1,1,1,1.511108,28
21,0,0,1,1.625174,29
21,1,1,1,1.812957,30
21,0,0,1,1.504367,31
21,1,1,1,1.821978,32
21,1,1,1,1.29718,33
21,1,1,1,1.09358,34
21,0,1,0,1.521425,35
21,0,0,1,1.51995,36
21,0,0,1,2.103538,37
21,0,0,1,1.307861,38
21,0,0,1,1.202809,39
21,1,1,1,1.726634,40
21,1,1,1,1.289858,41
21,0,1,0,1.303332,42
21,0,0,1,1.597663,43
21,1,1,1,1.812239,44
21,1,1,1,1.929876,45
21,1,0,0,1.618036,46
21,0,0,1,1.303729,47
21,0,0,1,1.195508,48
21,1,1,1,1.812086,49
21,1,1,1,1.63769,50
21,1,1,1,1.420384,51
21,0,0,1,1.72428,52
21,1,0,0,1.643129,53
21,1,1,1,1.279661,54
21,0,1,0,1.200268,55
21,1,1,1,1.968157,56
21,1,1,1,1.4045,57
21,0,1,0,1.958362,58
21,0,0,1,1.921619,59
21,0,0,1,1.70837,60
21,1,1,1,1.59923,61
21,0,0,1,1.928456,62
21,1,1,1,NA,63
21,0,1,0,1.314217,64
21,1,1,1,NA,65
21,1,1,1,1.942195,66
21,1,1,1,1.87651,67
21,0,1,0,1.423594,68
21,0,1,0,1.321071,69
21,1,1,1,1.30813,70
21,1,1,1,1.20765,71
21,1,1,1,1.209654,72
21,0,0,1,1.846714,73
21,0,0,1,1.403788,74
21,0,0,1,1.300403,75
21,0,0,1,2.244261,76
21,0,0,1,1.499275,77
21,1,1,1,1.924277,78
21,1,1,1,1.201519,79
21,1,1,1,1.2151,80
21,1,1,1,1.322832,81
21,1,1,1,1.314005,82
21,1,1,1,1.320227,83
21,0,1,0,1.41437,84
21,1,1,1,1.432343,85
21,1,1,1,1.321372,86
21,1,1,1,1.206007,87
21,1,1,1,1.220352,88
21,0,1,0,1.536759,89
21,0,0,1,2.457845,90
21,0,0,1,1.601386,91
21,1,1,1,1.735118,92
21,0,1,0,1.501763,93
21,1,1,1,1.629008,94
21,1,1,1,2.307841,95
21,0,1,0,1.912777,96
21,0,0,1,1.813934,97
21,0,1,0,2.1429,98
21,1,1,1,1.606106,99
21,0,1,0,1.643921,100
21,1,1,1,1.431865,101
21,1,1,1,1.604849,102
21,0,1,0,1.41479,103
21,0,0,1,1.829748,104
21,1,1,1,1.892429,105
21,1,1,1,1.726107,106
21,1,1,1,1.326516,107
21,0,1,0,1.310355,108
21,1,1,1,1.203873,109
21,0,1,0,1.098203,110
21,0,0,1,1.944823,111
21,1,1,1,2.15708,112
22,1,1,1,2.393576,1
22,0,0,1,1.396914,2
22,0,0,1,1.090896,3
22,0,0,1,1.523491,4
22,1,1,1,1.604943,5
22,1,1,1,1.194269,6
22,0,0,1,1.38538,7
22,0,0,1,1.097151,8
22,1,1,1,1.604167,9
22,0,0,1,1.289525,10
22,1,1,1,2.054519,11
22,0,0,1,1.269759,12
22,0,0,1,1.172512,13
22,0,1,0,1.601199,14
22,0,0,1,1.483182,15
22,0,0,1,0.976653,16
22,1,1,1,2.150479,17
22,1,1,1,1.698062,18
22,1,1,1,1.835928,19
22,0,0,1,1.500866,20
22,1,1,1,1.407313,21
22,0,0,1,1.492269,22
22,1,1,1,1.258767,23
22,1,1,1,1.469264,24
22,0,0,1,1.287258,25
22,0,0,1,1.093553,26
22,1,1,1,1.511949,27
22,0,0,1,2.229478,28
22,1,1,1,1.485795,29
22,1,1,1,1.288382,30
22,1,1,1,0.980207,31
22,1,1,1,1.084003,32
22,1,1,1,1.074405,33
22,0,0,1,1.714883,34
22,1,1,1,1.150409,35
22,1,1,1,1.196126,36
22,0,0,1,1.501712,37
22,0,0,1,1.448729,38
22,1,1,1,NA,39
22,0,0,1,2.119178,40
22,1,1,1,1.605418,41
22,0,0,1,1.721865,42
22,0,0,1,1.48793,43
22,0,0,1,1.286565,44
22,0,0,1,1.089848,45
22,0,0,1,1.198119,46
22,0,0,1,1.086286,47
22,1,1,1,1.932245,48
22,0,0,1,1.382699,49
22,1,1,1,1.713159,50
22,0,0,1,1.409067,51
22,0,0,1,1.579727,52
22,0,0,1,1.203641,53
22,0,0,1,1.720008,54
22,1,1,1,1.499023,55
22,1,1,1,1.316084,56
22,1,1,1,1.085211,57
22,0,0,1,1.727406,58
22,1,1,1,1.79993,59
22,1,1,1,1.38961,60
22,1,1,1,0.984548,61
22,1,1,1,1.092886,62
22,0,0,1,1.415265,63
22,0,0,1,1.502822,64
22,0,1,0,1.579075,65
22,1,1,1,1.186219,66
22,1,1,1,1.203219,67
22,1,1,1,1.089378,68
22,1,0,0,1.716861,69
22,1,1,1,1.387739,70
22,1,1,1,1.200188,71
22,0,0,1,1.593449,72
22,0,0,1,1.815817,73
22,1,1,1,1.790194,74
22,0,0,1,1.510057,75
22,0,0,1,1.091075,76
22,1,1,1,1.501112,77
22,0,1,0,1.423922,78
22,0,1,0,1.199344,79
22,1,1,1,1.206962,80
22,1,1,1,1.092748,81
22,0,0,1,2.047419,82
22,1,1,1,1.473938,83
22,1,0,0,1.59254,84
22,0,1,0,1.175139,85
22,1,1,1,1.415999,86
22,0,0,1,1.606667,87
22,0,1,0,1.796875,88
22,1,1,1,1.182002,89
22,1,1,1,1.421687,90
22,0,0,1,1.58456,91
22,1,0,0,2.451377,92
22,1,1,1,1.59279,93
22,0,0,1,1.589802,94
22,1,1,1,1.272024,95
22,0,0,1,1.61192,96
22,0,1,0,1.45113,97
22,1,1,1,1.537555,98
22,0,0,1,NA,99
22,1,1,1,1.603123,100
22,1,1,1,1.29967,101
22,0,0,1,1.621692,102
22,0,0,1,1.188656,103
22,0,0,1,1.30642,104
22,0,1,0,2.148779,105
22,1,1,1,1.609243,106
22,0,1,0,1.722156,107
22,1,1,1,1.198199,108
22,1,1,1,1.183276,109
22,1,1,1,1.201437,110
22,1,1,1,1.3051,111
22,0,0,1,1.616685,112
23,1,1,1,NA,1
23,0,0,1,1.824682,2
23,1,1,1,2.232383,3
23,0,1,0,2.285022,4
23,0,0,1,NA,5
23,1,0,0,1.92928,6
23,0,0,1,1.1012,7
23,1,1,1,1.719196,8
23,1,1,1,1.596141,9
23,0,0,1,1.058018,10
23,1,1,1,1.86558,11
23,1,1,1,1.59171,12
23,1,1,1,1.480106,13
23,0,0,1,1.274485,14
23,1,1,1,2.144852,15
23,0,0,1,1.466748,16
23,0,0,1,1.207877,17
23,1,1,1,2.049557,18
23,1,1,1,1.601538,19
23,1,1,1,1.703337,20
23,1,1,1,1.78734,21
23,1,1,1,2.233123,22
23,0,0,1,1.50868,23
23,0,0,1,0.984747,24
23,1,0,0,1.415856,25
23,0,0,1,1.71589,26
23,0,0,1,1.488231,27
23,0,0,1,1.202438,28
23,0,0,1,1.091015,29
23,0,0,1,0.995389,30
23,0,0,1,1.314514,31
23,1,1,1,1.5175399999999999,32
23,0,0,1,1.485582,33
23,1,1,1,1.492095,34
23,0,0,1,1.141579,35
23,1,1,1,1.38062,36
23,1,0,0,1.171022,37
23,1,1,1,1.715116,38
23,0,0,1,1.196576,39
23,1,1,1,2.054028,40
23,1,0,0,1.487341,41
23,0,0,1,1.097701,42
23,1,1,1,1.486905,43
23,1,1,1,1.465817,44
23,0,0,1,2.029962,45
23,0,0,1,1.415736,46
23,0,0,1,1.210678,47
23,0,0,1,1.102117,48
23,1,0,0,1.297232,49
23,1,0,0,1.207743,50
23,0,0,1,1.610981,51
23,0,0,1,1.208423,52
23,0,0,1,1.104798,53
23,1,1,1,1.481345,54
23,0,0,1,1.603024,55
23,0,0,1,0.989391,56
23,1,0,0,1.09116,57
23,0,0,1,1.43069,58
23,0,0,1,1.084375,59
23,1,0,0,1.620618,60
23,1,0,0,1.06875,61
23,1,1,1,1.628567,62
23,0,0,1,1.625394,63
23,0,0,1,1.099249,64
23,1,1,1,1.507788,65
23,1,1,1,1.801766,66
23,1,1,1,1.699738,67
23,1,1,1,1.811434,68
23,0,0,1,1.726453,69
23,0,0,1,1.19606,70
23,0,0,1,1.09612,71
23,0,0,1,1.092213,72
23,1,0,0,1.726979,73
23,1,0,0,2.288374,74
23,1,1,1,1.85057,75
23,1,1,1,1.085363,76
23,1,1,1,1.088374,77
23,0,1,0,1.214812,78
23,0,0,1,1.280493,79
23,0,0,1,1.099083,80
23,0,0,1,1.095772,81
23,0,0,1,1.09552,82
23,1,1,1,1.608791,83
23,0,0,1,1.797774,84
23,0,1,0,2.027479,85
23,0,0,1,1.248095,86
23,0,0,1,1.095079,87
23,1,0,0,NA,88
23,0,0,1,1.609818,89
23,1,0,0,NA,90
23,0,1,0,1.570502,91
23,1,1,1,2.387597,92
23,0,1,0,1.650401,93
23,0,1,0,1.937802,94
23,0,1,0,1.620211,95
23,1,1,1,1.184693,96
23,1,1,1,1.201915,97
23,1,1,1,1.206634,98
23,1,1,1,1.195023,99
23,1,1,1,0.980624,100
23,0,1,0,1.192422,101
23,0,0,1,1.48813,102
23,1,0,0,1.634281,103
23,0,0,1,1.096879,104
23,1,0,0,1.652242,105
23,1,1,1,1.738138,106
23,1,1,1,2.088281,107
23,0,0,1,1.710606,108
23,1,1,1,1.938938,109
23,1,1,1,1.896481,110
23,0,1,0,2.286305,111
23,1,1,1,1.29525,112
24,0,0,1,1.100463,1
24,0,0,1,NA,2
24,0,0,1,1.086588,3
24,1,1,1,1.708929,4
24,0,0,1,2.498742,5
24,0,0,1,1.089802,6
24,0,0,1,NA,7
24,1,1,1,1.614694,8
24,1,1,1,1.299964,9
24,0,0,1,1.405953,10
24,1,1,1,1.403025,11
24,1,1,1,1.089372,12
24,0,0,1,1.395344,13
24,1,1,1,1.506338,14
24,0,0,1,3.880144,15
24,1,1,1,1.289443,16
24,1,1,1,1.163941,17
24,1,1,1,1.195308,18
24,0,0,1,1.407906,19
24,0,0,1,1.294537,20
24,0,0,1,2.252121,21
24,1,1,1,1.395279,22
24,0,0,1,1.709412,23
24,0,0,1,1.291773,24
24,1,1,1,1.399593,25
24,0,0,1,1.303261,26
24,0,0,1,1.290469,27
24,1,1,1,1.576135,28
24,0,0,1,1.312902,29
24,1,1,1,1.314654,30
24,1,1,1,1.174516,31
24,0,0,1,1.29699,32
24,1,1,1,2.520903,33
24,1,1,1,2.168389,34
24,1,1,1,3.576105,35
24,1,1,1,NA,36
24,0,0,1,1.702545,37
24,0,0,1,1.291261,38
24,1,1,1,2.6181,39
24,1,1,1,3.13352,40
24,0,0,1,1.289461,41
24,0,0,1,1.289183,42
24,1,1,1,1.384262,43
24,0,0,1,1.404313,44
24,0,0,1,1.287124,45
24,1,1,1,1.496768,46
24,0,0,1,1.280919,47
24,0,0,1,1.507241,48
24,0,0,1,1.181315,49
24,0,0,1,1.276881,50
24,0,0,1,1.179168,51
24,1,1,1,1.419264,52
24,0,0,1,NA,53
24,0,0,1,NA,54
24,0,0,1,NA,55
24,0,0,1,1.491993,56
24,0,0,1,1.918201,57
24,1,1,1,2.057876,58
24,0,0,1,1.532757,59
24,0,0,1,1.287115,60
24,0,0,1,3.579774,61
24,1,1,1,1.912291,62
24,1,1,1,1.986843,63
24,1,1,1,2.59828,64
24,0,0,1,3.277823,65
24,1,1,1,1.733452,66
24,0,0,1,1.300552,67
24,0,0,1,1.380664,68
24,1,1,1,1.273162,69
24,1,1,1,NA,70
24,0,0,1,2.853916,71
24,0,0,1,1.383598,72
24,1,1,1,1.392017,73
24,1,1,1,1.293889,74
24,1,1,1,1.308487,75
24,1,1,1,1.420109,76
24,1,1,1,1.708443,77
24,1,1,1,1.17797,78
24,1,1,1,1.495134,79
24,1,1,1,3.16731,80
24,0,0,1,1.631641,81
24,0,0,1,1.402503,82
24,0,0,1,1.404401,83
24,1,0,0,1.380523,84
24,1,1,1,2.912823,85
24,0,0,1,1.590281,86
24,1,1,1,1.722801,87
24,0,0,1,1.394161,88
24,0,0,1,1.518847,89
24,1,1,1,1.724392,90
24,1,1,1,1.503616,91
24,1,1,1,1.412885,92
24,1,1,1,1.496077,93
24,0,0,1,1.497779,94
24,1,1,1,2.28115,95
24,0,0,1,2.577195,96
24,0,0,1,NA,97
24,1,1,1,1.69893,98
24,0,0,1,1.723749,99
24,1,1,1,2.364118,100
24,1,1,1,1.707439,101
24,1,1,1,1.894916,102
24,1,1,1,1.382878,103
24,1,1,1,3.149875,104
24,0,0,1,1.603767,105
24,0,0,1,1.499705,106
24,1,1,1,1.629977,107
24,1,1,1,1.280652,108
24,1,1,1,1.542345,109
24,0,0,1,1.520605,110
24,1,1,1,2.254415,111
24,0,0,1,2.050802,112
25,0,0,1,2.865902,1
25,1,1,1,3.511098,2
25,0,0,1,1.690906,3
25,0,0,1,1.497238,4
25,1,1,1,1.515348,5
25,1,1,1,1.171318,6
25,1,1,1,1.845276,7
25,1,1,1,2.641003,8
25,1,1,1,1.375153,9
25,1,1,1,2.312341,10
25,1,1,1,1.531022,11
25,0,0,1,2.11396,12
25,0,0,1,1.092491,13
25,1,1,1,2.141076,14
25,0,0,1,1.686078,15
25,0,0,1,0.98419,16
25,0,0,1,0.983864,17
25,0,0,1,0.983879,18
25,0,0,1,0.983254,19
25,1,1,1,1.936022,20
25,0,0,1,1.358508,21
25,0,0,1,0.973727,22
25,1,1,1,1.623061,23
25,0,0,1,1.281483,24
25,0,0,1,1.091258,25
25,0,0,1,1.091468,26
25,0,0,1,0.979058,27
25,0,0,1,1.091893,28
25,0,0,1,1.20801,29
25,1,1,1,1.699545,30
25,0,0,1,1.793288,31
25,1,1,1,1.8033,32
25,1,1,1,0.981704,33
25,1,1,1,1.091042,34
25,0,0,1,1.620823,35
25,0,0,1,1.08956,36
25,0,0,1,1.185177,37
25,0,0,1,0.980052,38
25,1,1,1,4.104651,39
25,0,1,0,2.745278,40
25,1,1,1,1.713823,41
25,0,0,1,1.808792,42
25,0,0,1,1.289028,43
25,0,0,1,1.079533,44
25,0,0,1,1.087359,45
25,0,0,1,1.310058,46
25,1,1,1,2.57321,47
25,1,0,0,1.915738,48
25,0,0,1,1.415633,49
25,0,0,1,1.525652,50
25,0,0,1,1.094211,51
25,1,1,1,2.386511,52
25,1,1,1,0.977333,53
25,0,0,1,1.731274,54
25,0,0,1,0.978731,55
25,0,0,1,0.977449,56
25,0,0,1,1.078027,57
25,1,1,1,NA,58
25,1,1,1,1.916461,59
25,1,1,1,1.306718,60
25,1,1,1,1.196673,61
25,1,1,1,1.086779,62
25,0,0,1,2.039794,63
25,1,1,1,2.371322,64
25,1,1,1,2.135807,65
25,1,1,1,1.196728,66
25,0,0,1,2.120068,67
25,1,1,1,2.658342,68
25,1,1,1,1.476182,69
25,1,1,1,1.196384,70
25,1,1,1,1.197857,71
25,1,1,1,1.523356,72
25,0,0,1,2.009894,73
25,1,1,1,2.028274,74
25,0,0,1,2.015864,75
25,1,1,1,1.815935,76
25,1,1,1,0.646284,77
25,1,0,0,1.280858,78
25,0,0,1,1.078888,79
25,1,1,1,1.838348,80
25,0,0,1,1.678032,81
25,0,0,1,1.413307,82
25,0,0,1,1.094454,83
25,0,0,1,0.988297,84
25,1,0,0,0.864969,85
25,1,1,1,2.129186,86
25,1,1,1,0.659957,87
25,1,1,1,1.579048,88
25,1,1,1,2.067733,89
25,1,1,1,1.310843,90
25,1,1,1,1.189567,91
25,1,1,1,1.09829,92
25,1,1,1,1.418773,93
25,1,1,1,1.097851,94
25,0,0,1,2.043401,95
25,0,1,0,2.25522,96
25,0,0,1,1.518966,97
25,0,0,1,1.400799,98
25,1,1,1,1.705116,99
25,0,1,0,2.027296,100
25,1,1,1,1.312312,101
25,0,0,1,2.1605,102
25,0,0,1,1.092963,103
25,1,0,0,1.518014,104
25,1,1,1,1.817801,105
25,0,1,0,1.535502,106
25,0,0,1,1.604163,107
25,0,0,1,1.41242,108
25,1,1,1,2.923254,109
25,0,0,1,1.820161,110
25,1,0,0,1.424846,111
25,1,1,1,2.800419,112
26,1,0,0,NA,1
26,0,0,1,1.194862,2
26,0,0,1,0.984952,3
26,0,0,1,0.982673,4
26,0,0,1,1.089137,5
26,0,0,1,1.088365,6
