code,age,sex,subject,rand,condition,type,block,posInTest,posInLearn,leftPic,rightPic,oldPic,time,answer,correct
13599,19,w,Psychologie,1,heho,homo,1,141,35,flower40.jpg,flower17.jpg,1,937,2,0
13599,19,w,Psychologie,1,heho,homo,1,142,80,flower113.jpg,flower74.jpg,2,1172,2,1
13599,19,w,Psychologie,1,heho,homo,1,143,110,flower88.jpg,flower03.jpg,2,859,1,0
13599,19,w,Psychologie,1,heho,homo,1,144,1,flower15.jpg,flower14.jpg,1,875,1,1
13599,19,w,Psychologie,1,heho,homo,1,145,31,flower63.jpg,flower86.jpg,2,829,1,0
13599,19,w,Psychologie,1,heho,homo,1,146,5,flower148.jpg,flower68.jpg,1,859,1,1
13599,19,w,Psychologie,1,heho,homo,1,147,30,flower94.jpg,flower48.jpg,2,844,1,0
13599,19,w,Psychologie,1,heho,homo,1,148,82,flower138.jpg,flower12.jpg,2,1187,1,0
13599,19,w,Psychologie,1,heho,homo,1,149,60,flower49.jpg,flower45.jpg,2,812,1,0
13599,19,w,Psychologie,1,heho,homo,1,150,105,flower119.jpg,flower19.jpg,2,750,2,1
13599,19,w,Psychologie,1,heho,homo,1,151,79,flower32.jpg,flower72.jpg,2,782,2,1
13599,19,w,Psychologie,1,heho,homo,1,152,66,flower30.jpg,flower21.jpg,1,797,2,0
13599,19,w,Psychologie,1,heho,homo,1,153,43,flower91.jpg,flower84.jpg,2,703,1,0
13599,19,w,Psychologie,1,heho,homo,1,154,87,flower64.jpg,flower09.jpg,1,656,1,1
13599,19,w,Psychologie,1,heho,homo,1,155,155,flower47.jpg,flower58.jpg,1,781,2,0
13599,19,w,Psychologie,1,heho,homo,1,156,15,flower42.jpg,flower139.jpg,2,671,1,0
13599,19,w,Psychologie,1,heho,homo,1,157,33,flower26.jpg,flower31.jpg,1,843,1,1
13599,19,w,Psychologie,1,heho,homo,1,158,14,flower111.jpg,flower01.jpg,1,1297,1,1
13599,19,w,Psychologie,1,heho,homo,1,159,9,flower165.jpg,flower144.jpg,1,969,1,1
13599,19,w,Psychologie,1,heho,homo,1,160,102,flower102.jpg,flower16.jpg,2,750,2,1
13642,20,w,Psychologie,1,heho,hetero,1,1,107,027-Bild-026.jpg,042-Bild-041.jpg,1,3782,1,1
13642,20,w,Psychologie,1,heho,hetero,1,2,64,022-Bild-021.jpg,116-Bild-115.jpg,1,1594,1,1
13642,20,w,Psychologie,1,heho,hetero,1,3,60,050-Bild-049.jpg,044-Bild-043.jpg,2,2109,1,0
13642,20,w,Psychologie,1,heho,hetero,1,4,89,127-Bild-126.jpg,171-Bild-170.jpg,2,2187,2,1
13642,20,w,Psychologie,1,heho,hetero,1,5,116,173-Bild-172.jpg,172-Bild-171.jpg,2,1734,2,1
13642,20,w,Psychologie,1,heho,hetero,1,6,2,089-Bild-088.jpg,035-Bild-034.jpg,2,1906,2,1
13642,20,w,Psychologie,1,heho,hetero,1,7,13,109-Bild-108.jpg,117-Bild-116.jpg,2,2406,1,0
13642,20,w,Psychologie,1,heho,hetero,1,8,1,168-Bild-167.jpg,043-Bild-042.jpg,2,1859,2,1
13642,20,w,Psychologie,1,heho,hetero,1,9,126,167-Bild-166.jpg,152-Bild-151.jpg,1,1562,1,1
13642,20,w,Psychologie,1,heho,hetero,1,10,37,146-Bild-145.jpg,040-Bild-039.jpg,1,6640,2,0
13642,20,w,Psychologie,1,heho,hetero,1,11,5,064-Bild-063.jpg,045-Bild-044.jpg,2,2609,2,1
13642,20,w,Psychologie,1,heho,hetero,1,12,77,058-Bild-057.jpg,119-Bild-118.jpg,1,1422,1,1
13642,20,w,Psychologie,1,heho,hetero,1,13,104,145-Bild-144.jpg,004-Bild-003.jpg,2,1438,2,1
13642,20,w,Psychologie,1,heho,hetero,1,14,155,062-Bild-061.jpg,118-Bild-117.jpg,1,1437,1,1
13642,20,w,Psychologie,1,heho,hetero,1,15,58,093-Bild-092.jpg,111-Bild-110.jpg,1,2000,1,1
13642,20,w,Psychologie,1,heho,hetero,1,16,108,002-Bild-001.jpg,160-Bild-159.jpg,2,1047,2,1
13642,20,w,Psychologie,1,heho,hetero,1,17,151,024-Bild-023.jpg,074-Bild-073.jpg,2,1812,2,1
13642,20,w,Psychologie,1,heho,hetero,1,18,75,003-Bild-002.jpg,087-Bild-086.jpg,2,1766,2,1
13642,20,w,Psychologie,1,heho,hetero,1,19,21,158-Bild-157.jpg,113-Bild-112.jpg,1,2578,1,1
13642,20,w,Psychologie,1,heho,hetero,1,20,135,086-Bild-085.jpg,103-Bild-102.jpg,1,1469,1,1
13642,20,w,Psychologie,1,heho,hetero,1,21,4,076-Bild-075.jpg,151-Bild-150.jpg,2,2000,2,1
13642,20,w,Psychologie,1,heho,hetero,1,22,133,174-Bild-173.jpg,007-Bild-006.jpg,2,2235,2,1
13642,20,w,Psychologie,1,heho,hetero,1,23,117,031-Bild-030.jpg,010-Bild-009.jpg,2,2000,2,1
13642,20,w,Psychologie,1,heho,hetero,1,24,152,095-Bild-094.jpg,138-Bild-137.jpg,2,1203,2,1
13642,20,w,Psychologie,1,heho,hetero,1,25,140,039-Bild-038.jpg,155-Bild-154.jpg,1,1640,1,1
13642,20,w,Psychologie,1,heho,hetero,1,26,119,026-Bild-025.jpg,084-Bild-083.jpg,1,3234,1,1
13642,20,w,Psychologie,1,heho,hetero,1,27,32,100-Bild-099.jpg,180-Bild-179.jpg,1,2078,1,1
13642,20,w,Psychologie,1,heho,hetero,1,28,55,012-Bild-011.jpg,068-Bild-067.jpg,1,1187,1,1
13642,20,w,Psychologie,1,heho,hetero,1,29,94,141-Bild-140.jpg,121-Bild-120.jpg,2,2750,2,1
13642,20,w,Psychologie,1,heho,hetero,1,30,39,072-Bild-071.jpg,014-Bild-013.jpg,2,1578,2,1
13642,20,w,Psychologie,1,heho,hetero,1,31,148,051-Bild-050.jpg,021-Bild-020.jpg,1,2047,1,1
13642,20,w,Psychologie,1,heho,hetero,1,32,136,108-Bild-107.jpg,137-Bild-136.jpg,1,1078,1,1
13642,20,w,Psychologie,1,heho,hetero,1,33,79,008-Bild-007.jpg,136-Bild-135.jpg,2,1187,2,1
13642,20,w,Psychologie,1,heho,hetero,1,34,31,147-Bild-146.jpg,125-Bild-124.jpg,1,1359,1,1
13642,20,w,Psychologie,1,heho,hetero,1,35,139,082-Bild-081.jpg,091-Bild-090.jpg,2,1281,2,1
13642,20,w,Psychologie,1,heho,hetero,1,36,154,032-Bild-031.jpg,078-Bild-077.jpg,2,2344,2,1
13642,20,w,Psychologie,1,heho,hetero,1,37,127,112-Bild-111.jpg,148-Bild-147.jpg,2,1907,2,1
13642,20,w,Psychologie,1,heho,hetero,1,38,121,006-Bild-005.jpg,164-Bild-163.jpg,1,1765,1,1
13642,20,w,Psychologie,1,heho,hetero,1,39,72,128-Bild-127.jpg,156-Bild-155.jpg,2,6188,2,1
13642,20,w,Psychologie,1,heho,hetero,1,40,50,175-Bild-174.jpg,115-Bild-114.jpg,1,1672,1,1
13642,20,w,Psychologie,1,heho,hetero,1,41,159,129-Bild-128.jpg,070-Bild-069.jpg,1,969,1,1
13642,20,w,Psychologie,1,heho,hetero,1,42,138,120-Bild-119.jpg,034-Bild-033.jpg,1,906,1,1
13642,20,w,Psychologie,1,heho,hetero,1,43,114,029-Bild-028.jpg,061-Bild-060.jpg,2,3093,2,1
13642,20,w,Psychologie,1,heho,hetero,1,44,74,054-Bild-053.jpg,019-Bild-018.jpg,1,3766,1,1
13642,20,w,Psychologie,1,heho,hetero,1,45,70,063-Bild-062.jpg,011-Bild-010.jpg,1,1985,1,1
13642,20,w,Psychologie,1,heho,hetero,1,46,24,020-Bild-019.jpg,037-Bild-036.jpg,2,1094,2,1
13642,20,w,Psychologie,1,heho,hetero,1,47,62,013-Bild-012.jpg,001-Bild.jpg,2,1359,2,1
13642,20,w,Psychologie,1,heho,hetero,1,48,84,036-Bild-035.jpg,096-Bild-095.jpg,2,1453,2,1
13642,20,w,Psychologie,1,heho,hetero,1,49,106,090-Bild-089.jpg,133-Bild-132.jpg,1,2953,1,1
13642,20,w,Psychologie,1,heho,hetero,1,50,54,162-Bild-161.jpg,071-Bild-070.jpg,1,3109,1,1
13642,20,w,Psychologie,1,heho,hetero,1,51,16,139-Bild-138.jpg,159-Bild-158.jpg,1,2406,1,1
13642,20,w,Psychologie,1,heho,hetero,1,52,100,025-Bild-024.jpg,016-Bild-015.jpg,2,1281,2,1
13642,20,w,Psychologie,1,heho,hetero,1,53,85,005-Bild-004.jpg,123-Bild-122.jpg,2,1734,2,1
13642,20,w,Psychologie,1,heho,hetero,1,54,101,150-Bild-149.jpg,149-Bild-148.jpg,1,4500,1,1
13642,20,w,Psychologie,1,heho,hetero,1,55,47,166-Bild-165.jpg,163-Bild-162.jpg,2,2047,2,1
13642,20,w,Psychologie,1,heho,hetero,1,56,91,009-Bild-008.jpg,142-Bild-141.jpg,2,1375,2,1
13642,20,w,Psychologie,1,heho,hetero,1,57,8,052-Bild-051.jpg,169-Bild-168.jpg,2,1015,2,1
13642,20,w,Psychologie,1,heho,hetero,1,58,66,053-Bild-052.jpg,106-Bild-105.jpg,2,1031,2,1
13642,20,w,Psychologie,1,heho,hetero,1,59,0,143-Bild-142.jpg,088-Bild-087.jpg,1,1578,1,1
13642,20,w,Psychologie,1,heho,hetero,1,60,14,046-Bild-045.jpg,177-Bild-176.jpg,1,2125,1,1
13642,20,w,Psychologie,1,heho,homo,1,61,95,flower158.jpg,flower149.jpg,1,4297,1,1
13642,20,w,Psychologie,1,heho,homo,1,62,120,flower110.jpg,flower152.jpg,2,1312,2,1
13642,20,w,Psychologie,1,heho,homo,1,63,11,flower120.jpg,flower05.jpg,1,2938,1,1
13642,20,w,Psychologie,1,heho,homo,1,64,98,flower127.jpg,flower109.jpg,1,7937,2,0
13642,20,w,Psychologie,1,heho,homo,1,65,69,flower92.jpg,flower31.jpg,1,3032,2,0
13642,20,w,Psychologie,1,heho,homo,1,66,87,flower02.jpg,flower169.jpg,1,1515,2,0
13642,20,w,Psychologie,1,heho,homo,1,67,137,flower52.jpg,flower06.jpg,2,2078,2,1
13642,20,w,Psychologie,1,heho,homo,1,68,145,flower29.jpg,flower10.jpg,2,3344,1,0
13642,20,w,Psychologie,1,heho,homo,1,69,99,flower156.jpg,flower01.jpg,2,2094,2,1
13642,20,w,Psychologie,1,heho,homo,1,70,73,flower18.jpg,flower20.jpg,2,1688,1,0
13642,20,w,Psychologie,1,heho,homo,1,71,30,flower151.jpg,flower73.jpg,2,1375,2,1
13642,20,w,Psychologie,1,heho,homo,1,72,129,flower112.jpg,flower161.jpg,1,2000,1,1
13642,20,w,Psychologie,1,heho,homo,1,73,150,flower76.jpg,flower154.jpg,2,1063,2,1
13642,20,w,Psychologie,1,heho,homo,1,74,15,flower53.jpg,flower108.jpg,1,1593,2,0
13642,20,w,Psychologie,1,heho,homo,1,75,92,flower09.jpg,flower141.jpg,1,1703,2,0
13642,20,w,Psychologie,1,heho,homo,1,76,26,flower166.jpg,flower111.jpg,2,2641,2,1
13642,20,w,Psychologie,1,heho,homo,1,77,134,flower107.jpg,flower155.jpg,1,1375,2,0
13642,20,w,Psychologie,1,heho,homo,1,78,53,flower21.jpg,flower117.jpg,1,2328,1,1
13642,20,w,Psychologie,1,heho,homo,1,79,51,flower144.jpg,flower38.jpg,1,1782,1,1
13642,20,w,Psychologie,1,heho,homo,1,80,25,flower16.jpg,flower113.jpg,2,1704,2,1
13642,20,w,Psychologie,1,heho,hetero,1,81,86,079-Bild-078.jpg,179-Bild-178.jpg,1,1969,1,1
13642,20,w,Psychologie,1,heho,hetero,1,82,90,048-Bild-047.jpg,081-Bild-080.jpg,2,2344,2,1
13642,20,w,Psychologie,1,heho,hetero,1,83,65,105-Bild-104.jpg,114-Bild-113.jpg,1,1750,1,1
13642,20,w,Psychologie,1,heho,hetero,1,84,10,098-Bild-097.jpg,182-Bild-181.jpg,2,1266,2,1
13642,20,w,Psychologie,1,heho,hetero,1,85,109,126-Bild-125.jpg,161-Bild-160.jpg,1,1688,1,1
13642,20,w,Psychologie,1,heho,hetero,1,86,118,018-Bild-017.jpg,134-Bild-133.jpg,1,1735,1,1
13642,20,w,Psychologie,1,heho,hetero,1,87,105,130-Bild-129.jpg,067-Bild-066.jpg,2,1719,2,1
13642,20,w,Psychologie,1,heho,hetero,1,88,6,165-Bild-164.jpg,170-Bild-169.jpg,2,1390,2,1
13642,20,w,Psychologie,1,heho,hetero,1,89,113,083-Bild-082.jpg,041-Bild-040.jpg,1,1781,1,1
13642,20,w,Psychologie,1,heho,hetero,1,90,22,132-Bild-131.jpg,097-Bild-096.jpg,2,1375,2,1
13642,20,w,Psychologie,1,heho,hetero,1,91,35,056-Bild-055.jpg,069-Bild-068.jpg,2,2078,2,1
13642,20,w,Psychologie,1,heho,hetero,1,92,34,049-Bild-048.jpg,157-Bild-156.jpg,1,4266,1,1
13642,20,w,Psychologie,1,heho,hetero,1,93,67,176-Bild-175.jpg,059-Bild-058.jpg,1,985,1,1
13642,20,w,Psychologie,1,heho,hetero,1,94,56,181-Bild-180.jpg,017-Bild-016.jpg,2,1157,2,1
13642,20,w,Psychologie,1,heho,hetero,1,95,19,135-Bild-134.jpg,033-Bild-032.jpg,1,3781,1,1
13642,20,w,Psychologie,1,heho,hetero,1,96,156,038-Bild-037.jpg,073-Bild-072.jpg,2,2297,2,1
13642,20,w,Psychologie,1,heho,hetero,1,97,78,055-Bild-054.jpg,015-Bild-014.jpg,1,7328,2,0
13642,20,w,Psychologie,1,heho,hetero,1,98,49,023-Bild-022.jpg,102-Bild-101.jpg,2,1297,2,1
13642,20,w,Psychologie,1,heho,hetero,1,99,23,107-Bild-106.jpg,153-Bild-152.jpg,2,5890,2,1
13642,20,w,Psychologie,1,heho,hetero,1,100,93,085-Bild-084.jpg,092-Bild-091.jpg,1,2500,1,1
13642,20,w,Psychologie,1,heho,homo,1,101,7,flower160.jpg,flower79.jpg,2,2344,1,0
13642,20,w,Psychologie,1,heho,homo,1,102,122,flower33.jpg,flower146.jpg,2,922,2,1
13642,20,w,Psychologie,1,heho,homo,1,103,20,flower28.jpg,flower129.jpg,1,1266,1,1
13642,20,w,Psychologie,1,heho,homo,1,104,130,flower30.jpg,flower22.jpg,1,1578,2,0
13642,20,w,Psychologie,1,heho,homo,1,105,110,flower86.jpg,flower106.jpg,2,1641,1,0
13642,20,w,Psychologie,1,heho,homo,1,106,146,flower150.jpg,flower34.jpg,1,1032,1,1
13642,20,w,Psychologie,1,heho,homo,1,107,153,flower118.jpg,flower89.jpg,2,937,1,0
13642,20,w,Psychologie,1,heho,homo,1,108,81,flower60.jpg,flower35.jpg,2,2156,2,1
13642,20,w,Psychologie,1,heho,homo,1,109,123,flower101.jpg,flower64.jpg,2,1032,2,1
13642,20,w,Psychologie,1,heho,homo,1,110,76,flower102.jpg,flower77.jpg,2,1360,2,1
13642,20,w,Psychologie,1,heho,homo,1,111,158,flower04.jpg,flower100.jpg,2,2719,1,0
13642,20,w,Psychologie,1,heho,homo,1,112,125,flower75.jpg,flower157.jpg,1,1312,1,1
13642,20,w,Psychologie,1,heho,homo,1,113,63,flower15.jpg,flower74.jpg,1,1843,1,1
13642,20,w,Psychologie,1,heho,homo,1,114,45,flower48.jpg,flower138.jpg,2,1375,2,1
13642,20,w,Psychologie,1,heho,homo,1,115,38,flower125.jpg,flower116.jpg,1,1703,2,0
13642,20,w,Psychologie,1,heho,homo,1,116,157,flower94.jpg,flower103.jpg,1,1406,1,1
13642,20,w,Psychologie,1,heho,homo,1,117,52,flower148.jpg,flower57.jpg,2,2031,1,0
13642,20,w,Psychologie,1,heho,homo,1,118,3,flower163.jpg,flower87.jpg,1,5797,1,1
13642,20,w,Psychologie,1,heho,homo,1,119,141,flower56.jpg,flower114.jpg,1,1641,2,0
13642,20,w,Psychologie,1,heho,homo,1,120,143,flower68.jpg,flower80.jpg,2,1406,2,1
13642,20,w,Psychologie,1,heho,homo,1,121,128,flower132.jpg,flower90.jpg,1,1672,1,1
13642,20,w,Psychologie,1,heho,homo,1,122,97,flower131.jpg,flower164.jpg,2,3047,2,1
13642,20,w,Psychologie,1,heho,homo,1,123,147,flower13.jpg,flower63.jpg,2,1109,2,1
13642,20,w,Psychologie,1,heho,homo,1,124,43,flower168.jpg,flower139.jpg,1,1953,1,1
13642,20,w,Psychologie,1,heho,homo,1,125,28,flower37.jpg,flower25.jpg,2,1391,2,1
13642,20,w,Psychologie,1,heho,homo,1,126,57,flower128.jpg,flower14.jpg,1,2188,2,0
13642,20,w,Psychologie,1,heho,homo,1,127,33,flower62.jpg,flower32.jpg,1,953,2,0
13642,20,w,Psychologie,1,heho,homo,1,128,29,flower55.jpg,flower135.jpg,1,1015,1,1
13642,20,w,Psychologie,1,heho,homo,1,129,40,flower134.jpg,flower59.jpg,2,2047,1,0
13642,20,w,Psychologie,1,heho,homo,1,130,12,flower99.jpg,flower03.jpg,1,1953,2,0
13642,20,w,Psychologie,1,heho,homo,1,131,82,flower85.jpg,flower58.jpg,1,2859,1,1
13642,20,w,Psychologie,1,heho,homo,1,132,111,flower83.jpg,flower47.jpg,2,4672,1,0
13642,20,w,Psychologie,1,heho,homo,1,133,9,flower42.jpg,flower122.jpg,1,2359,2,0
13642,20,w,Psychologie,1,heho,homo,1,134,102,flower40.jpg,flower97.jpg,2,4516,2,1
13642,20,w,Psychologie,1,heho,homo,1,135,44,flower130.jpg,flower123.jpg,2,1704,2,1
13642,20,w,Psychologie,1,heho,homo,1,136,41,flower71.jpg,flower98.jpg,1,2344,2,0
13642,20,w,Psychologie,1,heho,homo,1,137,83,flower88.jpg,flower27.jpg,1,1406,1,1
13642,20,w,Psychologie,1,heho,homo,1,138,96,flower24.jpg,flower143.jpg,2,1172,2,1
13642,20,w,Psychologie,1,heho,homo,1,139,59,flower136.jpg,flower81.jpg,2,1016,2,1
13642,20,w,Psychologie,1,heho,homo,1,140,17,flower84.jpg,flower72.jpg,1,2203,1,1
13642,20,w,Psychologie,1,heho,homo,1,141,42,flower19.jpg,flower12.jpg,1,1047,1,1
13642,20,w,Psychologie,1,heho,homo,1,142,131,flower165.jpg,flower51.jpg,1,1187,1,1
13642,20,w,Psychologie,1,heho,homo,1,143,124,flower95.jpg,flower119.jpg,1,1828,1,1
13642,20,w,Psychologie,1,heho,homo,1,144,88,flower126.jpg,flower46.jpg,1,1344,2,0
13642,20,w,Psychologie,1,heho,homo,1,145,80,flower96.jpg,flower23.jpg,2,1516,2,1
13642,20,w,Psychologie,1,heho,homo,1,146,48,flower153.jpg,flower121.jpg,1,1516,1,1
13642,20,w,Psychologie,1,heho,homo,1,147,142,flower69.jpg,flower50.jpg,2,937,2,1
13642,20,w,Psychologie,1,heho,homo,1,148,144,flower07.jpg,flower115.jpg,1,5735,2,0
13642,20,w,Psychologie,1,heho,homo,1,149,149,flower147.jpg,flower08.jpg,1,1359,1,1
13642,20,w,Psychologie,1,heho,homo,1,150,112,flower11.jpg,flower70.jpg,1,969,2,0
13642,20,w,Psychologie,1,heho,homo,1,151,132,flower93.jpg,flower82.jpg,1,2062,1,1
13642,20,w,Psychologie,1,heho,homo,1,152,103,flower137.jpg,flower67.jpg,2,1234,1,0
13642,20,w,Psychologie,1,heho,homo,1,153,115,flower133.jpg,flower45.jpg,2,1469,2,1
13642,20,w,Psychologie,1,heho,homo,1,154,27,flower167.jpg,flower54.jpg,1,2094,1,1
13642,20,w,Psychologie,1,heho,homo,1,155,36,flower43.jpg,flower78.jpg,1,1156,1,1
13642,20,w,Psychologie,1,heho,homo,1,156,18,flower39.jpg,flower124.jpg,1,1109,2,0
13642,20,w,Psychologie,1,heho,homo,1,157,46,flower105.jpg,flower159.jpg,2,1047,1,0
13642,20,w,Psychologie,1,heho,homo,1,158,71,flower142.jpg,flower36.jpg,1,2500,1,1
13642,20,w,Psychologie,1,heho,homo,1,159,68,flower41.jpg,flower140.jpg,1,1984,1,1
13642,20,w,Psychologie,1,heho,homo,1,160,61,flower17.jpg,flower145.jpg,1,1625,2,0
13817,19,w,Psychologie,1,hehe,hetero,1,1,58,127-Bild-126.jpg,036-Bild-035.jpg,1,10907,2,0
13817,19,w,Psychologie,1,hehe,hetero,1,2,59,037-Bild-036.jpg,021-Bild-020.jpg,2,2844,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,3,78,143-Bild-142.jpg,082-Bild-081.jpg,1,2500,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,4,147,172-Bild-171.jpg,065-Bild-064.jpg,2,3281,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,5,5,033-Bild-032.jpg,174-Bild-173.jpg,1,1578,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,6,41,129-Bild-128.jpg,011-Bild-010.jpg,1,1109,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,7,91,049-Bild-048.jpg,120-Bild-119.jpg,2,1750,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,8,65,004-Bild-003.jpg,119-Bild-118.jpg,1,1282,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,9,135,151-Bild-150.jpg,001-Bild.jpg,2,3422,1,0
13817,19,w,Psychologie,1,hehe,hetero,1,10,130,139-Bild-138.jpg,115-Bild-114.jpg,2,2562,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,11,145,167-Bild-166.jpg,029-Bild-028.jpg,2,1203,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,12,129,010-Bild-009.jpg,084-Bild-083.jpg,2,1906,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,13,29,116-Bild-115.jpg,159-Bild-158.jpg,1,1531,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,14,63,136-Bild-135.jpg,026-Bild-025.jpg,2,1860,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,15,64,031-Bild-030.jpg,006-Bild-005.jpg,1,1953,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,16,52,135-Bild-134.jpg,095-Bild-094.jpg,2,1000,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,17,26,083-Bild-082.jpg,079-Bild-078.jpg,2,4875,1,0
13817,19,w,Psychologie,1,hehe,hetero,1,18,107,096-Bild-095.jpg,045-Bild-044.jpg,2,2312,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,19,14,118-Bild-117.jpg,039-Bild-038.jpg,1,1844,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,20,143,023-Bild-022.jpg,016-Bild-015.jpg,1,2110,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,21,92,002-Bild-001.jpg,166-Bild-165.jpg,1,1656,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,22,42,018-Bild-017.jpg,125-Bild-124.jpg,1,1359,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,23,55,007-Bild-006.jpg,054-Bild-053.jpg,2,1734,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,24,31,046-Bild-045.jpg,081-Bild-080.jpg,1,1203,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,25,50,024-Bild-023.jpg,179-Bild-178.jpg,2,1688,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,26,12,008-Bild-007.jpg,025-Bild-024.jpg,1,1484,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,27,47,012-Bild-011.jpg,013-Bild-012.jpg,2,1531,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,28,146,164-Bild-163.jpg,176-Bild-175.jpg,2,984,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,29,66,177-Bild-176.jpg,048-Bild-047.jpg,2,1797,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,30,69,149-Bild-148.jpg,072-Bild-071.jpg,1,1328,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,31,156,094-Bild-093.jpg,103-Bild-102.jpg,2,2266,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,32,4,056-Bild-055.jpg,182-Bild-181.jpg,1,2156,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,33,142,064-Bild-063.jpg,148-Bild-147.jpg,2,1266,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,34,97,003-Bild-002.jpg,080-Bild-079.jpg,1,6531,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,35,30,142-Bild-141.jpg,055-Bild-054.jpg,1,812,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,36,86,098-Bild-097.jpg,093-Bild-092.jpg,2,1968,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,37,108,034-Bild-033.jpg,112-Bild-111.jpg,2,2188,1,0
13817,19,w,Psychologie,1,hehe,hetero,1,38,34,063-Bild-062.jpg,158-Bild-157.jpg,2,891,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,39,133,128-Bild-127.jpg,150-Bild-149.jpg,1,4141,2,0
13817,19,w,Psychologie,1,hehe,hetero,1,40,87,109-Bild-108.jpg,051-Bild-050.jpg,2,3375,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,41,48,027-Bild-026.jpg,067-Bild-066.jpg,2,2438,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,42,76,130-Bild-129.jpg,087-Bild-086.jpg,1,1110,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,43,82,020-Bild-019.jpg,165-Bild-164.jpg,1,3235,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,44,73,088-Bild-087.jpg,105-Bild-104.jpg,2,1469,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,45,25,138-Bild-137.jpg,090-Bild-089.jpg,2,2047,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,46,68,053-Bild-052.jpg,022-Bild-021.jpg,1,1141,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,47,62,019-Bild-018.jpg,085-Bild-084.jpg,1,735,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,48,71,073-Bild-072.jpg,089-Bild-088.jpg,2,2250,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,49,131,134-Bild-133.jpg,069-Bild-068.jpg,2,1953,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,50,51,126-Bild-125.jpg,035-Bild-034.jpg,2,1265,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,51,81,121-Bild-120.jpg,124-Bild-123.jpg,1,3969,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,52,121,152-Bild-151.jpg,169-Bild-168.jpg,1,1172,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,53,150,071-Bild-070.jpg,097-Bild-096.jpg,1,1734,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,54,35,092-Bild-091.jpg,180-Bild-179.jpg,2,1047,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,55,67,086-Bild-085.jpg,117-Bild-116.jpg,2,2688,1,0
13817,19,w,Psychologie,1,hehe,hetero,1,56,152,041-Bild-040.jpg,102-Bild-101.jpg,1,1406,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,57,122,074-Bild-073.jpg,154-Bild-153.jpg,2,2406,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,58,120,076-Bild-075.jpg,061-Bild-060.jpg,1,1078,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,59,77,068-Bild-067.jpg,173-Bild-172.jpg,1,1454,1,1
13817,19,w,Psychologie,1,hehe,hetero,1,60,89,141-Bild-140.jpg,059-Bild-058.jpg,2,1891,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,61,28,052-Bild-051.jpg,140-Bild-139.jpg,2,938,2,1
13817,19,w,Psychologie,1,hehe,hetero,1,62,33,178-Bild-177.jpg,015-Bild-014.jpg,1,1094,1,1
