"","sub","condition","type","old","response","correct","time"
"10631",27227,"hehe","hetero",2,2,1,1625
"10632",27227,"hehe","hetero",1,1,1,1969
"10633",27227,"hehe","hetero",2,2,1,3984
"10634",27227,"hehe","hetero",2,2,1,1094
"10635",27227,"hehe","hetero",2,2,1,3110
"10636",27227,"hehe","hetero",2,2,1,1594
"10637",27227,"hehe","hetero",1,2,0,5703
"10638",27227,"hehe","hetero",1,1,1,1282
"10639",27227,"hehe","hetero",1,1,1,2219
"10640",27227,"hehe","hetero",1,1,1,1468
"10721",27336,"hehe","hetero",1,1,1,2344
"10722",27336,"hehe","hetero",2,2,1,2407
"10723",27336,"hehe","hetero",1,1,1,2172
"10724",27336,"hehe","hetero",1,1,1,1797
"10725",27336,"hehe","hetero",2,1,0,1860
"10726",27336,"hehe","hetero",1,1,1,2203
"10727",27336,"hehe","hetero",1,1,1,2266
"10728",27336,"hehe","hetero",1,1,1,1625
"10729",27336,"hehe","hetero",1,1,1,2000
"10730",27336,"hehe","hetero",1,1,1,1938
"10731",27336,"hehe","hetero",1,1,1,1485
"10732",27336,"hehe","hetero",1,1,1,1594
"10733",27336,"hehe","hetero",2,2,1,1735
"10734",27336,"hehe","hetero",1,1,1,2516
"10735",27336,"hehe","hetero",2,2,1,1171
"10736",27336,"hehe","hetero",1,1,1,1469
"10737",27336,"hehe","hetero",2,2,1,1922
"10738",27336,"hehe","hetero",1,1,1,1297
"10739",27336,"hehe","hetero",1,1,1,2250
"10740",27336,"hehe","hetero",1,1,1,1172
"10741",27336,"hehe","hetero",1,2,0,1360
"10742",27336,"hehe","hetero",1,1,1,985
"10743",27336,"hehe","hetero",1,1,1,2438
"10744",27336,"hehe","hetero",2,2,1,1172
"10745",27336,"hehe","hetero",1,1,1,1515
"10746",27336,"hehe","hetero",2,1,0,2563
"10747",27336,"hehe","hetero",1,1,1,1281
"10748",27336,"hehe","hetero",2,2,1,2297
"10749",27336,"hehe","hetero",2,2,1,1625
"10750",27336,"hehe","hetero",2,2,1,3625
"10751",27336,"hehe","hetero",2,2,1,3812
"10752",27336,"hehe","hetero",2,2,1,2156
"10753",27336,"hehe","hetero",2,2,1,2188
"10754",27336,"hehe","hetero",1,1,1,859
"10755",27336,"hehe","hetero",2,2,1,1000
"10756",27336,"hehe","hetero",1,1,1,2656
"10757",27336,"hehe","hetero",1,1,1,1484
"10758",27336,"hehe","hetero",1,2,0,2313
"10759",27336,"hehe","hetero",2,2,1,2328
"10760",27336,"hehe","hetero",2,1,0,5875
"10761",27336,"hehe","hetero",2,1,0,2031
"10762",27336,"hehe","hetero",1,1,1,2172
"10763",27336,"hehe","hetero",1,1,1,1860
"10764",27336,"hehe","hetero",2,2,1,7063
"10765",27336,"hehe","hetero",1,1,1,5172
"10766",27336,"hehe","hetero",2,1,0,1344
"10767",27336,"hehe","hetero",2,2,1,2860
"10768",27336,"hehe","hetero",2,2,1,2781
"10769",27336,"hehe","hetero",1,1,1,1734
"10770",27336,"hehe","hetero",2,2,1,1188
"10771",27336,"hehe","hetero",2,2,1,2094
"10772",27336,"hehe","hetero",1,2,0,1656
"10773",27336,"hehe","hetero",1,1,1,3500
"10774",27336,"hehe","hetero",2,2,1,1750
"10775",27336,"hehe","hetero",2,2,1,1532
"10776",27336,"hehe","hetero",1,1,1,2125
"10777",27336,"hehe","hetero",1,1,1,1406
"10778",27336,"hehe","hetero",2,2,1,1297
"10779",27336,"hehe","hetero",1,2,0,2219
"10780",27336,"hehe","hetero",2,2,1,2343
"10781",27336,"hehe","hetero",2,2,1,3125
"10782",27336,"hehe","hetero",2,1,0,1437
"10783",27336,"hehe","hetero",2,2,1,1266
"10784",27336,"hehe","hetero",1,2,0,3438
"10785",27336,"hehe","hetero",2,2,1,1047
"10786",27336,"hehe","hetero",2,2,1,3515
"10787",27336,"hehe","hetero",2,1,0,1734
"10788",27336,"hehe","hetero",1,1,1,2516
"10789",27336,"hehe","hetero",1,1,1,1469
"10790",27336,"hehe","hetero",2,2,1,1390
"10791",27336,"hehe","hetero",1,1,1,1484
"10792",27336,"hehe","hetero",2,1,0,2031
"10793",27336,"hehe","hetero",2,2,1,2938
"10794",27336,"hehe","hetero",2,2,1,2296
"10795",27336,"hehe","hetero",1,1,1,797
"10796",27336,"hehe","hetero",1,1,1,1578
"10797",27336,"hehe","hetero",1,1,1,2969
"10798",27336,"hehe","hetero",1,2,0,2593
"10799",27336,"hehe","hetero",1,1,1,1625
"10800",27336,"hehe","hetero",2,2,1,1797
"10881",27767,"hoho","homo",1,1,1,2578
"10882",27767,"hoho","homo",1,2,0,1640
"10883",27767,"hoho","homo",2,1,0,1609
"10884",27767,"hoho","homo",1,1,1,1953
"10885",27767,"hoho","homo",2,1,0,1766
"10886",27767,"hoho","homo",2,2,1,1329
"10887",27767,"hoho","homo",2,2,1,2250
"10888",27767,"hoho","homo",2,2,1,969
"10889",27767,"hoho","homo",2,1,0,1046
"10890",27767,"hoho","homo",1,2,0,1781
"10891",27767,"hoho","homo",2,2,1,2500
"10892",27767,"hoho","homo",1,1,1,4609
"10893",27767,"hoho","homo",1,2,0,1265
"10894",27767,"hoho","homo",2,1,0,953
"10895",27767,"hoho","homo",1,2,0,2125
"10896",27767,"hoho","homo",1,2,0,1140
"10897",27767,"hoho","homo",2,1,0,2125
"10898",27767,"hoho","homo",2,2,1,1079
"10899",27767,"hoho","homo",2,2,1,2828
"10900",27767,"hoho","homo",2,2,1,2375
"10901",27767,"hoho","homo",2,2,1,1844
"10902",27767,"hoho","homo",2,1,0,1781
"10903",27767,"hoho","homo",1,1,1,1453
"10904",27767,"hoho","homo",2,2,1,1656
"10905",27767,"hoho","homo",2,2,1,3188
"10906",27767,"hoho","homo",1,2,0,1734
"10907",27767,"hoho","homo",2,2,1,1812
"10908",27767,"hoho","homo",2,1,0,1688
"10909",27767,"hoho","homo",1,1,1,2297
"10910",27767,"hoho","homo",2,2,1,6078
"10911",27767,"hoho","homo",2,2,1,2907
"10912",27767,"hoho","homo",1,1,1,2610
"10913",27767,"hoho","homo",2,1,0,6125
"10914",27767,"hoho","homo",1,2,0,1453
"10915",27767,"hoho","homo",2,2,1,1062
"10916",27767,"hoho","homo",2,2,1,2156
"10917",27767,"hoho","homo",2,2,1,1922
"10918",27767,"hoho","homo",1,2,0,1297
"10919",27767,"hoho","homo",1,2,0,1532
"10920",27767,"hoho","homo",2,2,1,2297
"10921",27767,"hoho","homo",1,2,0,1594
"10922",27767,"hoho","homo",1,2,0,1219
"10923",27767,"hoho","homo",1,1,1,1703
"10924",27767,"hoho","homo",1,1,1,1094
"10925",27767,"hoho","homo",2,2,1,1078
"10926",27767,"hoho","homo",1,2,0,1422
"10927",27767,"hoho","homo",1,1,1,1266
"10928",27767,"hoho","homo",1,2,0,2579
"10929",27767,"hoho","homo",2,1,0,2828
"10930",27767,"hoho","homo",2,1,0,1266
"10931",27767,"hoho","homo",2,2,1,1609
"10932",27767,"hoho","homo",2,2,1,2172
"10933",27767,"hoho","homo",1,1,1,1312
"10934",27767,"hoho","homo",2,1,0,1578
"10935",27767,"hoho","homo",2,2,1,1844
"10936",27767,"hoho","homo",1,2,0,1593
"10937",27767,"hoho","homo",1,2,0,1954
"10938",27767,"hoho","homo",2,2,1,1531
"10939",27767,"hoho","homo",1,2,0,1156
"10940",27767,"hoho","homo",1,1,1,1797
"10941",27767,"hoho","homo",2,1,0,2109
"10942",27767,"hoho","homo",2,2,1,2188
"10943",27767,"hoho","homo",1,1,1,2516
"10944",27767,"hoho","homo",2,2,1,3969
"10945",27767,"hoho","homo",1,1,1,2297
"10946",27767,"hoho","homo",1,1,1,1343
"10947",27767,"hoho","homo",1,1,1,9453
"10948",27767,"hoho","homo",2,1,0,1813
"10949",27767,"hoho","homo",1,1,1,1985
"10950",27767,"hoho","homo",1,2,0,2110
"10951",27767,"hoho","homo",1,2,0,1500
"10952",27767,"hoho","homo",1,1,1,1047
"10953",27767,"hoho","homo",2,1,0,2000
"10954",27767,"hoho","homo",1,1,1,781
"10955",27767,"hoho","homo",2,1,0,1172
"10956",27767,"hoho","homo",2,1,0,1313
"10957",27767,"hoho","homo",2,2,1,1828
"10958",27767,"hoho","homo",2,1,0,2110
"10959",27767,"hoho","homo",1,1,1,3968
"10960",27767,"hoho","homo",2,1,0,1360
"11361",27993,"hoho","homo",1,1,1,1578
"11362",27993,"hoho","homo",1,2,0,1453
"11363",27993,"hoho","homo",2,1,0,984
"11364",27993,"hoho","homo",1,1,1,2329
"11365",27993,"hoho","homo",1,2,0,1109
"11366",27993,"hoho","homo",2,1,0,1219
"11367",27993,"hoho","homo",2,2,1,937
"11368",27993,"hoho","homo",1,1,1,797
"11369",27993,"hoho","homo",1,1,1,782
"11370",27993,"hoho","homo",1,2,0,875
"11371",27993,"hoho","homo",2,2,1,1328
"11372",27993,"hoho","homo",2,2,1,1594
"11373",27993,"hoho","homo",1,1,1,2094
"11374",27993,"hoho","homo",1,1,1,641
"11375",27993,"hoho","homo",2,2,1,1719
"11376",27993,"hoho","homo",2,1,0,1078
"11377",27993,"hoho","homo",1,1,1,984
"11378",27993,"hoho","homo",2,2,1,1828
"11379",27993,"hoho","homo",2,1,0,1031
"11380",27993,"hoho","homo",2,1,0,985
"11381",27993,"hoho","homo",2,2,1,1203
"11382",27993,"hoho","homo",2,2,1,1453
"11383",27993,"hoho","homo",2,1,0,828
"11384",27993,"hoho","homo",1,1,1,703
"11385",27993,"hoho","homo",1,1,1,1406
"11386",27993,"hoho","homo",2,1,0,1171
"11387",27993,"hoho","homo",2,2,1,1375
"11388",27993,"hoho","homo",1,2,0,1250
"11389",27993,"hoho","homo",2,1,0,718
"11390",27993,"hoho","homo",1,2,0,1250
"11391",27993,"hoho","homo",1,1,1,2375
"11392",27993,"hoho","homo",2,1,0,2469
"11393",27993,"hoho","homo",2,1,0,843
"11394",27993,"hoho","homo",2,2,1,1344
"11395",27993,"hoho","homo",1,2,0,1031
"11396",27993,"hoho","homo",1,1,1,1015
"11397",27993,"hoho","homo",1,1,1,1250
"11398",27993,"hoho","homo",1,1,1,1625
"11399",27993,"hoho","homo",1,1,1,1203
"11400",27993,"hoho","homo",2,2,1,1328
"11401",27993,"hoho","homo",2,2,1,1125
"11402",27993,"hoho","homo",2,2,1,781
"11403",27993,"hoho","homo",1,2,0,1797
"11404",27993,"hoho","homo",2,2,1,1250
"11405",27993,"hoho","homo",1,1,1,1266
"11406",27993,"hoho","homo",1,2,0,2234
"11407",27993,"hoho","homo",1,1,1,1047
"11408",27993,"hoho","homo",1,1,1,843
"11409",27993,"hoho","homo",2,2,1,1297
"11410",27993,"hoho","homo",2,2,1,688
"11411",27993,"hoho","homo",2,1,0,1015
"11412",27993,"hoho","homo",1,1,1,1203
"11413",27993,"hoho","homo",2,2,1,1406
"11414",27993,"hoho","homo",2,2,1,1032
"11415",27993,"hoho","homo",2,1,0,2078
"11416",27993,"hoho","homo",1,2,0,750
"11417",27993,"hoho","homo",2,2,1,828
"11418",27993,"hoho","homo",2,2,1,1468
"11419",27993,"hoho","homo",2,1,0,828
"11420",27993,"hoho","homo",2,2,1,985
"11421",27993,"hoho","homo",1,1,1,1375
"11422",27993,"hoho","homo",2,2,1,1000
"11423",27993,"hoho","homo",2,2,1,922
"11424",27993,"hoho","homo",1,1,1,671
"11425",27993,"hoho","homo",2,2,1,1266
"11426",27993,"hoho","homo",2,1,0,703
"11427",27993,"hoho","homo",1,1,1,1234
"11428",27993,"hoho","homo",2,1,0,1532
"11429",27993,"hoho","homo",2,1,0,875
"11430",27993,"hoho","homo",1,1,1,750
"11431",27993,"hoho","homo",1,1,1,906
"11432",27993,"hoho","homo",1,2,0,1109
"11433",27993,"hoho","homo",1,1,1,1015
"11434",27993,"hoho","homo",1,1,1,1250
"11435",27993,"hoho","homo",2,2,1,875
"11436",27993,"hoho","homo",2,1,0,625
"11437",27993,"hoho","homo",2,1,0,1156
"11438",27993,"hoho","homo",2,1,0,1218
"11439",27993,"hoho","homo",1,1,1,796
"11440",27993,"hoho","homo",2,2,1,1016
"11681",2866,"hehe","hetero",1,2,0,1344
"11682",2866,"hehe","hetero",1,2,0,2656
"11683",2866,"hehe","hetero",2,2,1,1453
"11684",2866,"hehe","hetero",1,1,1,1078
"11685",2866,"hehe","hetero",2,1,0,1187
"11686",2866,"hehe","hetero",1,1,1,1062
"11687",2866,"hehe","hetero",1,2,0,1422
"11688",2866,"hehe","hetero",1,1,1,1500
"11689",2866,"hehe","hetero",1,1,1,2719
"11690",2866,"hehe","hetero",2,1,0,2266
"11691",2866,"hehe","hetero",1,1,1,2453
"11692",2866,"hehe","hetero",2,2,1,1016
"11693",2866,"hehe","hetero",2,1,0,1078
"11694",2866,"hehe","hetero",2,2,1,922
"11695",2866,"hehe","hetero",2,2,1,953
"11696",2866,"hehe","hetero",1,2,0,1844
"11697",2866,"hehe","hetero",2,2,1,1922
"11698",2866,"hehe","hetero",2,2,1,1500
"11699",2866,"hehe","hetero",2,2,1,969
"11700",2866,"hehe","hetero",2,1,0,2281
"11701",2866,"hehe","hetero",1,1,1,1547
"11702",2866,"hehe","hetero",2,2,1,968
"11703",2866,"hehe","hetero",1,1,1,1312
"11704",2866,"hehe","hetero",1,1,1,859
"11705",2866,"hehe","hetero",2,1,0,1484
"11706",2866,"hehe","hetero",1,1,1,1140
"11707",2866,"hehe","hetero",2,2,1,922
"11708",2866,"hehe","hetero",2,2,1,938
"11709",2866,"hehe","hetero",2,2,1,1328
"11710",2866,"hehe","hetero",1,1,1,766
"11711",2866,"hehe","hetero",2,1,0,968
"11712",2866,"hehe","hetero",2,1,0,1156
"11713",2866,"hehe","hetero",1,1,1,1390
"11714",2866,"hehe","hetero",2,2,1,953
"11715",2866,"hehe","hetero",2,2,1,1125
"11716",2866,"hehe","hetero",2,1,0,1000
"11717",2866,"hehe","hetero",1,1,1,1094
"11718",2866,"hehe","hetero",2,2,1,1500
"11719",2866,"hehe","hetero",1,2,0,3406
"11720",2866,"hehe","hetero",1,2,0,1406
"11721",2866,"hehe","hetero",1,1,1,1016
"11722",2866,"hehe","hetero",1,2,0,1265
"11723",2866,"hehe","hetero",2,1,0,906
"11724",2866,"hehe","hetero",1,2,0,1062
"11725",2866,"hehe","hetero",2,1,0,859
"11726",2866,"hehe","hetero",2,2,1,1047
"11727",2866,"hehe","hetero",2,1,0,1485
"11728",2866,"hehe","hetero",1,2,0,1235
"11729",2866,"hehe","hetero",2,2,1,1219
"11730",2866,"hehe","hetero",2,1,0,922
"11731",2866,"hehe","hetero",2,1,0,1437
"11732",2866,"hehe","hetero",1,1,1,906
"11733",2866,"hehe","hetero",1,1,1,1016
"11734",2866,"hehe","hetero",2,2,1,891
"11735",2866,"hehe","hetero",2,2,1,1453
"11736",2866,"hehe","hetero",2,2,1,1078
"11737",2866,"hehe","hetero",2,2,1,1359
"11738",2866,"hehe","hetero",2,1,0,1375
"11739",2866,"hehe","hetero",1,2,0,844
"11740",2866,"hehe","hetero",2,1,0,875
"11741",2866,"hehe","hetero",2,1,0,1172
"11742",2866,"hehe","hetero",2,2,1,875
"11743",2866,"hehe","hetero",2,1,0,813
"11744",2866,"hehe","hetero",1,2,0,1094
"11745",2866,"hehe","hetero",2,1,0,875
"11746",2866,"hehe","hetero",2,1,0,906
"11747",2866,"hehe","hetero",1,2,0,1641
"11748",2866,"hehe","hetero",1,1,1,1500
"11749",2866,"hehe","hetero",1,1,1,860
"11750",2866,"hehe","hetero",2,1,0,1469
"11751",2866,"hehe","hetero",2,1,0,782
"11752",2866,"hehe","hetero",2,2,1,844
"11753",2866,"hehe","hetero",1,2,0,1969
"11754",2866,"hehe","hetero",1,1,1,1297
"11755",2866,"hehe","hetero",1,1,1,813
"11756",2866,"hehe","hetero",2,2,1,922
"11757",2866,"hehe","hetero",1,2,0,687
"11758",2866,"hehe","hetero",2,2,1,750
"11759",2866,"hehe","hetero",1,1,1,1328
"11760",2866,"hehe","hetero",1,1,1,828
"11841",28795,"hehe","hetero",1,2,0,1703
"11842",28795,"hehe","hetero",2,1,0,1625
"11843",28795,"hehe","hetero",2,2,1,1437
"11844",28795,"hehe","hetero",1,1,1,1109
"11845",28795,"hehe","hetero",1,1,1,937
"11846",28795,"hehe","hetero",1,1,1,1312
"11847",28795,"hehe","hetero",1,1,1,1750
"11848",28795,"hehe","hetero",2,2,1,1688
"11849",28795,"hehe","hetero",1,1,1,875
"11850",28795,"hehe","hetero",2,1,0,1687
"11851",28795,"hehe","hetero",1,2,0,1110
"11852",28795,"hehe","hetero",2,2,1,1703
"11853",28795,"hehe","hetero",2,1,0,1078
"11854",28795,"hehe","hetero",1,1,1,922
"11855",28795,"hehe","hetero",2,1,0,1672
"11856",28795,"hehe","hetero",2,2,1,1266
"11857",28795,"hehe","hetero",1,1,1,1984
"11858",28795,"hehe","hetero",2,2,1,1109
"11859",28795,"hehe","hetero",2,2,1,2281
"11860",28795,"hehe","hetero",1,1,1,953
"11861",28795,"hehe","hetero",1,1,1,1453
"11862",28795,"hehe","hetero",1,2,0,2031
"11863",28795,"hehe","hetero",2,1,0,1828
"11864",28795,"hehe","hetero",1,2,0,1094
"11865",28795,"hehe","hetero",2,2,1,1234
"11866",28795,"hehe","hetero",1,1,1,1687
"11867",28795,"hehe","hetero",2,2,1,1187
"11868",28795,"hehe","hetero",1,2,0,1687
"11869",28795,"hehe","hetero",1,1,1,1438
"11870",28795,"hehe","hetero",2,2,1,1766
"11871",28795,"hehe","hetero",1,2,0,4204
"11872",28795,"hehe","hetero",1,1,1,1078
"11873",28795,"hehe","hetero",1,1,1,984
"11874",28795,"hehe","hetero",2,2,1,984
"11875",28795,"hehe","hetero",1,1,1,1484
"11876",28795,"hehe","hetero",1,1,1,953
"11877",28795,"hehe","hetero",1,2,0,1094
"11878",28795,"hehe","hetero",1,2,0,1156
"11879",28795,"hehe","hetero",1,1,1,1109
"11880",28795,"hehe","hetero",1,2,0,1250
"11881",28795,"hehe","hetero",2,2,1,2078
"11882",28795,"hehe","hetero",2,2,1,4640
"11883",28795,"hehe","hetero",2,2,1,1656
"11884",28795,"hehe","hetero",2,2,1,1000
"11885",28795,"hehe","hetero",1,1,1,1688
"11886",28795,"hehe","hetero",1,1,1,3188
"11887",28795,"hehe","hetero",1,1,1,1453
"11888",28795,"hehe","hetero",2,1,0,2234
"11889",28795,"hehe","hetero",1,1,1,4641
"11890",28795,"hehe","hetero",1,2,0,1625
"11891",28795,"hehe","hetero",1,1,1,1547
"11892",28795,"hehe","hetero",2,1,0,1187
"11893",28795,"hehe","hetero",1,1,1,1422
"11894",28795,"hehe","hetero",2,2,1,1031
"11895",28795,"hehe","hetero",2,1,0,1734
"11896",28795,"hehe","hetero",2,1,0,1281
"11897",28795,"hehe","hetero",1,2,0,1891
"11898",28795,"hehe","hetero",2,2,1,1125
"11899",28795,"hehe","hetero",1,1,1,1797
"11900",28795,"hehe","hetero",1,1,1,1344
"11901",28795,"hehe","hetero",1,2,0,2781
"11902",28795,"hehe","hetero",1,1,1,1515
"11903",28795,"hehe","hetero",1,1,1,1234
"11904",28795,"hehe","hetero",2,2,1,1312
"11905",28795,"hehe","hetero",2,2,1,1687
"11906",28795,"hehe","hetero",2,2,1,1156
"11907",28795,"hehe","hetero",2,1,0,2312
"11908",28795,"hehe","hetero",1,2,0,1438
"11909",28795,"hehe","hetero",1,2,0,1797
"11910",28795,"hehe","hetero",2,2,1,3360
"11911",28795,"hehe","hetero",2,2,1,1453
"11912",28795,"hehe","hetero",2,2,1,1328
"11913",28795,"hehe","hetero",2,2,1,1265
"11914",28795,"hehe","hetero",2,2,1,1281
"11915",28795,"hehe","hetero",2,2,1,1672
"11916",28795,"hehe","hetero",1,1,1,2454
"11917",28795,"hehe","hetero",2,2,1,1313
"11918",28795,"hehe","hetero",1,1,1,1891
"11919",28795,"hehe","hetero",1,2,0,1625
"11920",28795,"hehe","hetero",2,2,1,1719
"12001",29521,"hoho","homo",2,1,0,2078
"12002",29521,"hoho","homo",2,2,1,1922
"12003",29521,"hoho","homo",2,2,1,625
"12004",29521,"hoho","homo",2,2,1,1000
"12005",29521,"hoho","homo",2,1,0,2157
"12006",29521,"hoho","homo",1,1,1,1141
"12007",29521,"hoho","homo",2,1,0,1609
"12008",29521,"hoho","homo",2,2,1,1969
"12009",29521,"hoho","homo",2,2,1,1141
"12010",29521,"hoho","homo",1,2,0,1187
"12011",29521,"hoho","homo",1,1,1,1453
"12012",29521,"hoho","homo",1,2,0,1485
"12013",29521,"hoho","homo",2,1,0,1031
"12014",29521,"hoho","homo",1,2,0,922
"12015",29521,"hoho","homo",2,2,1,859
"12016",29521,"hoho","homo",2,2,1,1532
"12017",29521,"hoho","homo",2,2,1,985
"12018",29521,"hoho","homo",1,1,1,969
"12019",29521,"hoho","homo",2,1,0,2203
"12020",29521,"hoho","homo",1,1,1,1719
"12021",29521,"hoho","homo",1,2,0,1843
"12022",29521,"hoho","homo",2,2,1,719
"12023",29521,"hoho","homo",2,2,1,1297
"12024",29521,"hoho","homo",2,1,0,2672
"12025",29521,"hoho","homo",1,2,0,1141
"12026",29521,"hoho","homo",2,2,1,1250
"12027",29521,"hoho","homo",2,1,0,2125
"12028",29521,"hoho","homo",2,2,1,984
"12029",29521,"hoho","homo",1,1,1,2281
"12030",29521,"hoho","homo",1,1,1,1297
"12031",29521,"hoho","homo",2,1,0,1250
"12032",29521,"hoho","homo",1,1,1,2141
"12033",29521,"hoho","homo",1,1,1,1687
"12034",29521,"hoho","homo",2,1,0,1625
"12035",29521,"hoho","homo",2,2,1,1140
"12036",29521,"hoho","homo",1,1,1,2156
"12037",29521,"hoho","homo",1,1,1,1110
"12038",29521,"hoho","homo",2,2,1,1281
"12039",29521,"hoho","homo",1,1,1,1468
"12040",29521,"hoho","homo",1,1,1,1360
"12041",29521,"hoho","homo",2,2,1,1094
"12042",29521,"hoho","homo",2,2,1,1015
"12043",29521,"hoho","homo",2,2,1,2406
"12044",29521,"hoho","homo",1,2,0,2765
"12045",29521,"hoho","homo",2,2,1,1797
"12046",29521,"hoho","homo",2,2,1,1188
"12047",29521,"hoho","homo",1,2,0,1094
"12048",29521,"hoho","homo",1,2,0,1422
"12049",29521,"hoho","homo",1,2,0,2078
"12050",29521,"hoho","homo",2,2,1,2625
"12051",29521,"hoho","homo",2,1,0,3078
"12052",29521,"hoho","homo",1,2,0,1172
"12053",29521,"hoho","homo",2,2,1,1547
"12054",29521,"hoho","homo",2,2,1,1219
"12055",29521,"hoho","homo",2,1,0,1687
"12056",29521,"hoho","homo",2,2,1,3296
"12057",29521,"hoho","homo",2,2,1,1625
"12058",29521,"hoho","homo",2,2,1,2297
"12059",29521,"hoho","homo",2,2,1,1906
"12060",29521,"hoho","homo",1,2,0,1515
"12061",29521,"hoho","homo",1,1,1,1750
"12062",29521,"hoho","homo",1,1,1,1656
"12063",29521,"hoho","homo",2,2,1,1203
"12064",29521,"hoho","homo",1,2,0,1532
"12065",29521,"hoho","homo",1,1,1,1078
"12066",29521,"hoho","homo",1,2,0,1078
"12067",29521,"hoho","homo",2,2,1,1203
"12068",29521,"hoho","homo",2,1,0,3765
"12069",29521,"hoho","homo",1,1,1,1766
"12070",29521,"hoho","homo",1,2,0,1563
"12071",29521,"hoho","homo",1,2,0,1609
"12072",29521,"hoho","homo",1,1,1,1828
"12073",29521,"hoho","homo",1,1,1,1312
"12074",29521,"hoho","homo",1,1,1,1172
"12075",29521,"hoho","homo",2,2,1,1641
"12076",29521,"hoho","homo",1,1,1,2156
"12077",29521,"hoho","homo",1,2,0,1140
"12078",29521,"hoho","homo",1,2,0,1969
"12079",29521,"hoho","homo",2,2,1,1547
"12080",29521,"hoho","homo",2,1,0,1687
"12481",30133,"hoho","homo",2,2,1,2125
"12482",30133,"hoho","homo",2,2,1,1078
"12483",30133,"hoho","homo",2,2,1,1344
"12484",30133,"hoho","homo",1,1,1,1735
"12485",30133,"hoho","homo",1,1,1,1796
"12486",30133,"hoho","homo",1,2,0,1531
"12487",30133,"hoho","homo",2,2,1,1641
"12488",30133,"hoho","homo",2,2,1,1640
"12489",30133,"hoho","homo",2,1,0,1703
"12490",30133,"hoho","homo",1,2,0,1828
"12491",30133,"hoho","homo",1,1,1,2375
"12492",30133,"hoho","homo",1,1,1,1531
"12493",30133,"hoho","homo",1,1,1,1546
"12494",30133,"hoho","homo",1,2,0,1468
"12495",30133,"hoho","homo",1,2,0,1516
"12496",30133,"hoho","homo",2,2,1,1203
"12497",30133,"hoho","homo",1,1,1,1843
"12498",30133,"hoho","homo",2,2,1,1266
"12499",30133,"hoho","homo",1,1,1,1312
"12500",30133,"hoho","homo",1,2,0,1234
"12501",30133,"hoho","homo",1,1,1,1266
"12502",30133,"hoho","homo",2,1,0,1344
"12503",30133,"hoho","homo",1,1,1,1296
"12504",30133,"hoho","homo",2,2,1,1250
"12505",30133,"hoho","homo",1,1,1,1047
"12506",30133,"hoho","homo",2,1,0,1563
"12507",30133,"hoho","homo",1,2,0,1453
"12508",30133,"hoho","homo",1,1,1,1375
"12509",30133,"hoho","homo",1,1,1,1531
"12510",30133,"hoho","homo",2,2,1,844
"12511",30133,"hoho","homo",2,2,1,1250
"12512",30133,"hoho","homo",1,2,0,1531
"12513",30133,"hoho","homo",1,1,1,1140
"12514",30133,"hoho","homo",2,2,1,1281
"12515",30133,"hoho","homo",1,1,1,1187
"12516",30133,"hoho","homo",1,2,0,1125
"12517",30133,"hoho","homo",1,1,1,890
"12518",30133,"hoho","homo",1,2,0,1313
"12519",30133,"hoho","homo",1,1,1,1359
"12520",30133,"hoho","homo",1,1,1,1344
"12521",30133,"hoho","homo",1,2,0,1610
"12522",30133,"hoho","homo",2,2,1,1563
"12523",30133,"hoho","homo",2,1,0,1297
"12524",30133,"hoho","homo",1,1,1,1359
"12525",30133,"hoho","homo",1,1,1,1281
"12526",30133,"hoho","homo",1,1,1,1250
"12527",30133,"hoho","homo",1,2,0,1578
"12528",30133,"hoho","homo",2,2,1,1422
"12529",30133,"hoho","homo",1,1,1,1093
"12530",30133,"hoho","homo",1,1,1,1313
"12531",30133,"hoho","homo",2,1,0,1328
"12532",30133,"hoho","homo",2,2,1,1109
"12533",30133,"hoho","homo",2,1,0,1266
"12534",30133,"hoho","homo",2,1,0,1406
"12535",30133,"hoho","homo",1,2,0,1156
"12536",30133,"hoho","homo",1,1,1,1390
"12537",30133,"hoho","homo",1,1,1,1250
"12538",30133,"hoho","homo",2,2,1,1250
"12539",30133,"hoho","homo",2,2,1,1547
"12540",30133,"hoho","homo",1,2,0,1500
"12541",30133,"hoho","homo",1,2,0,1547
"12542",30133,"hoho","homo",2,1,0,1250
"12543",30133,"hoho","homo",2,1,0,1453
"12544",30133,"hoho","homo",2,1,0,1750
"12545",30133,"hoho","homo",1,2,0,1438
"12546",30133,"hoho","homo",2,2,1,1625
"12547",30133,"hoho","homo",1,1,1,1234
"12548",30133,"hoho","homo",1,1,1,1359
"12549",30133,"hoho","homo",1,1,1,1688
"12550",30133,"hoho","homo",1,1,1,1593
"12551",30133,"hoho","homo",2,2,1,1609
"12552",30133,"hoho","homo",1,1,1,1531
"12553",30133,"hoho","homo",2,2,1,1625
"12554",30133,"hoho","homo",1,1,1,1328
"12555",30133,"hoho","homo",2,1,0,1641
"12556",30133,"hoho","homo",2,1,0,1906
"12557",30133,"hoho","homo",1,2,0,1156
"12558",30133,"hoho","homo",2,1,0,1360
"12559",30133,"hoho","homo",1,2,0,1547
"12560",30133,"hoho","homo",2,1,0,2047
"13121",31247,"hoho","homo",1,1,1,2078
"13122",31247,"hoho","homo",2,1,0,1640
"13123",31247,"hoho","homo",1,1,1,891
"13124",31247,"hoho","homo",2,2,1,1250
"13125",31247,"hoho","homo",2,1,0,1203
