SubID;setno;condition;testorder;word;respond;wordtype;answertype;correct;RT;datatype;dataoldnew
102;2;LF;149;FÃ‚NÄ°;m;new;new;1;249.193;online;online
102;2;LF;150;ISLIK;m;old;new;0;0.767925;online;online
120;1;HF;1;NAMAZ;m;new;new;1;18.083;online;online
120;1;HF;2;TEKNE;z;new;old;0;29.356;online;online
120;1;HF;3;GÄ°YSÄ°;m;new;new;1;11.116;online;online
120;1;HF;4;Ä°MZA;z;new;old;0;18.568;online;online
120;1;HF;5;TAHTA;z;old;old;1;13.571;online;online
120;1;HF;6;BABA;m;new;new;1;10.872;online;online
120;1;HF;7;CÄ°NAYET;z;old;old;1;11.169;online;online
120;1;HF;8;PETROL;m;old;new;0;12.716;online;online
120;1;HF;9;KAN;z;old;old;1;10.331;online;online
120;1;HF;10;SÄ°GARA;m;old;new;0;66.726;online;online
120;1;HF;11;TOZ;z;old;old;1;0.8417;online;online
120;1;HF;12;Ä°Ã‡KÄ°;z;old;old;1;0.6665;online;online
120;1;HF;13;UYKU;z;old;old;1;0.7163;online;online
120;1;HF;14;KIZ;m;old;new;0;0.749;online;online
120;1;HF;15;HAYAT;m;new;new;1;11.412;online;online
120;1;HF;16;Ä°NSANLIK;m;old;new;0;0.9015;online;online
120;1;HF;17;MEDYA;z;old;old;1;2.066;online;online
120;1;HF;18;SU;m;new;new;1;0.8648;online;online
120;1;HF;19;EV;m;new;new;1;0.9889;online;online
120;1;HF;20;TRAFÄ°K;z;old;old;1;0.7838;online;online
120;1;HF;21;Ã‡ABUK;m;new;new;1;0.8042;online;online
120;1;HF;22;DEMÄ°R;m;new;new;1;33.544;online;online
120;1;HF;23;YANGIN;m;new;new;1;10.716;online;online
120;1;HF;24;TÃœKETÄ°M;m;new;new;1;14.631;online;online
120;1;HF;25;Ä°LGÄ°;z;old;old;1;10.595;online;online
120;1;HF;26;DENÄ°Z;m;new;new;1;1.306;online;online
120;1;HF;27;CÄ°HAZ;m;new;new;1;11.617;online;online
120;1;HF;28;DÃœKKÃ‚N;z;new;old;0;23.877;online;online
120;1;HF;29;BAÅARI;z;new;old;0;1.184;online;online
120;1;HF;30;RADYO;z;old;old;1;11.208;online;online
120;1;HF;31;SAÄLAM;z;old;old;1;11.465;online;online
120;1;HF;32;MUTLULUK;z;new;old;0;14.116;online;online
120;1;HF;33;BIÃ‡AK;m;new;new;1;10.002;online;online
120;1;HF;34;DEVLET;m;new;new;1;16.745;online;online
120;1;HF;35;BELGE;z;old;old;1;0.776;online;online
120;1;HF;36;SONSUZ;m;new;new;1;16.734;online;online
120;1;HF;37;HUKUK;z;old;old;1;0.8927;online;online
120;1;HF;38;GÃ–L;z;new;old;0;1.003;online;online
120;1;HF;39;UZUN;z;new;old;0;0.8719;online;online
120;1;HF;40;ÅAÄ°R;m;new;new;1;0.886;online;online
120;1;HF;41;YAÄMUR;z;new;old;0;0.9006;online;online
120;1;HF;42;KAYIP;m;new;new;1;26.057;online;online
120;1;HF;43;UYARI;z;old;old;1;0.9166;online;online
120;1;HF;44;ALTIN;m;new;new;1;19.185;online;online
120;1;HF;45;RÃœZGÃ‚R;z;old;old;1;0.8502;online;online
120;1;HF;46;ARABA;m;old;new;0;21.167;online;online
120;1;HF;47;PARA;m;old;new;0;33.656;online;online
120;1;HF;48;OTOBÃœS;m;new;new;1;16.136;online;online
120;1;HF;49;TATÄ°L;m;new;new;1;10.371;online;online
120;1;HF;50;RAKAM;m;old;new;0;0.9596;online;online
120;1;HF;51;Ã–NEM;z;old;old;1;0.7568;online;online
120;1;HF;52;SALON;m;new;new;1;26.869;online;online
120;1;HF;53;ANNE;z;old;old;1;0.7174;online;online
120;1;HF;54;KAS;z;new;old;0;18.667;online;online
120;1;HF;55;MASA;z;old;old;1;0.9173;online;online
120;1;HF;56;FAKS;z;old;old;1;0.9019;online;online
120;1;HF;57;ALET;z;old;old;1;12.257;online;online
120;1;HF;58;BEYAZ;z;new;old;0;11.093;online;online
120;1;HF;59;Ä°YÄ°;m;old;new;0;13.832;online;online
120;1;HF;60;Ã‡OCUK;z;old;old;1;0.7173;online;online
120;1;HF;61;SÄ°NEMA;z;new;old;0;0.9778;online;online
120;1;HF;62;YORGUN;z;old;old;1;0.7888;online;online
120;1;HF;63;ADALET;z;new;old;0;0.6592;online;online
120;1;HF;64;MEMUR;m;new;new;1;13.507;online;online
120;1;HF;65;Ã‡Ä°Ã‡EK;m;old;new;0;23.042;online;online
120;1;HF;66;SIKI;z;new;old;0;22.059;online;online
120;1;HF;67;GÃ–LGE;z;old;old;1;0.739;online;online
120;1;HF;68;HATA;z;new;old;0;10.028;online;online
120;1;HF;69;HASTAHANE;m;new;new;1;0.7971;online;online
120;1;HF;70;BAYRAM;m;old;new;0;0.9248;online;online
120;1;HF;71;TEHLÄ°KE;z;old;old;1;0.8565;online;online
120;1;HF;72;MODA;z;new;old;0;29.285;online;online
120;1;HF;73;DEDE;z;old;old;1;0.6374;online;online
120;1;HF;74;PÄ°RÄ°NÃ‡;z;old;old;1;20.132;online;online
120;1;HF;75;Ã‡ARE;m;new;new;1;13.122;online;online
120;1;HF;76;TELEVÄ°ZYON;z;old;old;1;0.8126;online;online
120;1;HF;77;ASKER;m;new;new;1;0.7302;online;online
120;1;HF;78;FAÄ°Z;z;old;old;1;0.951;online;online
120;1;HF;79;PEYNÄ°R;m;new;new;1;1.833;online;online
120;1;HF;80;DELÄ°K;z;old;old;1;0.9012;online;online
120;1;HF;81;SANATÃ‡I;z;old;old;1;0.7177;online;online
120;1;HF;82;SARAY;z;old;old;1;0.7588;online;online
120;1;HF;83;KAPI;m;new;new;1;34.288;online;online
120;1;HF;84;SEVGÄ°;z;old;old;1;0.659;online;online
120;1;HF;85;OKUL;z;old;old;1;0.6557;online;online
120;1;HF;86;REKLÃ‚M;z;old;old;1;0.7415;online;online
120;1;HF;87;MARKA;z;new;old;0;23.713;online;online
120;1;HF;88;PATRON;z;old;old;1;10.527;online;online
120;1;HF;89;GAZETE;z;new;old;0;16.761;online;online
120;1;HF;90;KARAR;z;new;old;0;Mrz 87;online;online
120;1;HF;91;BÄ°NA;m;old;new;0;10.347;online;online
120;1;HF;92;FUAR;z;old;old;1;0.8913;online;online
120;1;HF;93;ÃœRETÄ°CÄ°;z;old;old;1;0.7507;online;online
120;1;HF;94;KOMÅU;m;old;new;0;23.955;online;online
120;1;HF;95;Ä°NANÃ‡;z;old;old;1;0.7733;online;online
120;1;HF;96;AYAKKABI;m;old;new;0;10.765;online;online
120;1;HF;97;SOÄUK;z;new;old;0;2.666;online;online
120;1;HF;98;BALIK;m;new;new;1;33.745;online;online
120;1;HF;99;KÃœLTÃœR;m;new;new;1;106.451;online;online
120;1;HF;100;HÄ°ZMET;m;new;new;1;15.835;online;online
120;1;HF;101;Ä°ÅARET;z;old;old;1;0.8388;online;online
120;1;HF;102;KIRMIZI;z;old;old;1;0.8006;online;online
120;1;HF;103;BACAK;m;old;new;0;12.889;online;online
120;1;HF;104;KORKU;z;old;old;1;0.5922;online;online
120;1;HF;105;SEVÄ°NÃ‡;z;new;old;0;32.413;online;online
120;1;HF;106;GÃœL;m;new;new;1;0.9096;online;online
120;1;HF;107;DÄ°N;m;new;new;1;10.242;online;online
120;1;HF;108;MÃœHENDÄ°S;m;new;new;1;0.9222;online;online
120;1;HF;109;ENGEL;z;new;old;0;0.8421;online;online
120;1;HF;110;FOTOÄRAF;z;new;old;0;0.9102;online;online
120;1;HF;111;KIÅ;z;old;old;1;0.9259;online;online
120;1;HF;112;MEYVE;m;new;new;1;0.92;online;online
120;1;HF;113;GÃœRÃœLTÃœ;z;old;old;1;11.129;online;online
120;1;HF;114;Ä°DEAL;z;old;old;1;47.065;online;online
120;1;HF;115;MAAÅ;z;old;old;1;20.838;online;online
120;1;HF;116;ELEKTRÄ°K;m;new;new;1;0.9841;online;online
120;1;HF;117;ARKADAÅ;m;old;new;0;18.102;online;online
120;1;HF;118;SES;z;new;old;0;14.963;online;online
120;1;HF;119;UN;m;new;new;1;22.329;online;online
120;1;HF;120;GÃœNEY;m;new;new;1;14.442;online;online
120;1;HF;121;Ã‡ERÃ‡EVE;z;new;old;0;0.8996;online;online
120;1;HF;122;LOKANTA;m;old;new;0;11.495;online;online
120;1;HF;123;UZAK;z;new;old;0;38.778;online;online
120;1;HF;124;ALT;z;old;old;1;0.8517;online;online
120;1;HF;125;SERBEST;z;old;old;1;0.9204;online;online
120;1;HF;126;EÅÄ°T;m;new;new;1;0.9787;online;online
120;1;HF;127;KUTU;z;old;old;1;13.796;online;online
120;1;HF;128;HABER;m;new;new;1;33.756;online;online
120;1;HF;129;DUDAK;m;old;new;0;43.945;online;online
120;1;HF;130;KURAL;z;new;old;0;14.094;online;online
120;1;HF;131;YALAN;m;old;new;0;45.531;online;online
120;1;HF;132;KULAK;m;new;new;1;1.276;online;online
120;1;HF;133;AHÅAP;m;new;new;1;25.776;online;online
120;1;HF;134;GEMÄ°;m;new;new;1;2.509;online;online
120;1;HF;135;ORMAN;m;old;new;0;29.122;online;online
120;1;HF;136;TURÄ°ZM;m;new;new;1;12.085;online;online
120;1;HF;137;YARDIM;z;old;old;1;0.9902;online;online
120;1;HF;138;Ã–LÃœ;z;old;old;1;0.9573;online;online
120;1;HF;139;KÄ°TAP;m;old;new;0;1.646;online;online
120;1;HF;140;VARLIK;m;new;new;1;15.123;online;online
120;1;HF;141;AYNA;m;new;new;1;15.273;online;online
120;1;HF;142;KADIN;m;new;new;1;1.522;online;online
120;1;HF;143;TANE;m;old;new;0;12.529;online;online
120;1;HF;144;TEMÄ°Z;z;old;old;1;0.9226;online;online
120;1;HF;145;KÃ‚ÄIT;z;new;old;0;0.9734;online;online
120;1;HF;146;ETKEN;m;old;new;0;11.168;online;online
120;1;HF;147;YARIM;z;old;old;1;13.874;online;online
120;1;HF;148;MUTFAK;m;new;new;1;12.616;online;online
120;1;HF;149;Ã–ÄRENCÄ°;z;old;old;1;18.235;online;online
120;1;HF;150;MÃœZÄ°K;m;new;new;1;11.174;online;online
120;2;LF;1;FÄ°NCAN;m;new;new;1;35.133;online;online
120;2;LF;2;Ã‡Ä°Ã‡EKÃ‡Ä°;z;old;old;1;10.073;online;online
120;2;LF;3;KAYGAN;z;old;old;1;10.443;online;online
120;2;LF;4;MAYIN;m;new;new;1;10.605;online;online
120;2;LF;5;HAÅARI;z;old;old;1;11.391;online;online
120;2;LF;6;Ä°ÄDE;z;old;old;1;21.157;online;online
120;2;LF;7;MIZRAP;z;old;old;1;12.899;online;online
120;2;LF;8;TIKNAZ;z;old;old;1;10.488;online;online
120;2;LF;9;YALI;z;old;old;1;0.9652;online;online
120;2;LF;10;GADDAR;z;old;old;1;0.9782;online;online
120;2;LF;11;Ä°HMAL;m;new;new;1;11.763;online;online
120;2;LF;12;KARGO;z;old;old;1;18.979;online;online
120;2;LF;13;MAÄARA;z;old;old;1;0.9715;online;online
120;2;LF;14;BENCÄ°L;z;old;old;1;14.363;online;online
120;2;LF;15;TABURE;z;old;old;1;10.013;online;online
120;2;LF;16;DUYGULU;z;new;old;0;57.194;online;online
120;2;LF;17;YANSIZ;z;new;old;0;10.069;online;online
120;2;LF;18;SEVAP;m;new;new;1;0.9114;online;online
120;2;LF;19;Ã–NCÃœLÃœK;z;old;old;1;13.317;online;online
120;2;LF;20;ALIÅKIN;z;old;old;1;0.7828;online;online
120;2;LF;21;TORTUL;m;new;new;1;0.9485;online;online
120;2;LF;22;SÃœNGÃœ;m;new;new;1;11.416;online;online
120;2;LF;23;BAÄNAZ;m;new;new;1;14.772;online;online
120;2;LF;24;TIRTIK;z;new;old;0;18.489;online;online
120;2;LF;25;TAKOZ;z;old;old;1;0.8081;online;online
120;2;LF;26;YOGA;m;new;new;1;11.994;online;online
120;2;LF;27;Ã–ÄLEN;m;new;new;1;0.882;online;online
120;2;LF;28;CENÄ°N;m;new;new;1;12.012;online;online
120;2;LF;29;UÃ‡UÅ;m;new;new;1;0.9156;online;online
120;2;LF;30;KÃœLHAN;z;old;old;1;0.7873;online;online
120;2;LF;31;HAYDUT;z;new;old;0;16.169;online;online
120;2;LF;32;GÄ°RÄ°FT;m;new;new;1;10.325;online;online
120;2;LF;33;URGAN;z;old;old;1;0.7349;online;online
120;2;LF;34;KAMBUR;z;old;old;1;11.839;online;online
120;2;LF;35;SEMER;m;new;new;1;11.662;online;online
120;2;LF;36;KELEBEK;z;old;old;1;10.821;online;online
120;2;LF;37;CILK;z;old;old;1;0.9822;online;online
120;2;LF;38;OLAYLI;z;old;old;1;0.9729;online;online
120;2;LF;39;AJAN;m;new;new;1;0.8831;online;online
120;2;LF;40;BERBER;m;new;new;1;13.326;online;online
120;2;LF;41;ÅEBEK;m;new;new;1;0.9999;online;online
120;2;LF;42;KUYUMCU;m;new;new;1;11.822;online;online
120;2;LF;43;Ã‡Ã–MLEK;z;new;old;0;12.896;online;online
120;2;LF;44;MAYTAP;z;new;old;0;0.9428;online;online
120;2;LF;45;HAYTA;m;new;new;1;11.068;online;online
120;2;LF;46;NÄ°ÅANCI;z;old;old;1;48.216;online;online
120;2;LF;47;Ã‡EHRE;m;old;new;0;11.816;online;online
120;2;LF;48;MIZRAK;m;old;new;0;16.732;online;online
120;2;LF;49;Ã‡ELENK;z;old;old;1;10.074;online;online
120;2;LF;50;NOKSAN;z;new;old;0;13.662;online;online
120;2;LF;51;BRÃœT;m;new;new;1;0.9916;online;online
120;2;LF;52;PATÄ°K;m;new;new;1;10.367;online;online
120;2;LF;53;SÃ–RF;z;old;old;1;0.8836;online;online
120;2;LF;54;FOBÄ°;m;new;new;1;11.112;online;online
120;2;LF;55;FAZLALIK;m;new;new;1;16.344;online;online
120;2;LF;56;LEHÃ‡E;z;old;old;1;0.8328;online;online
120;2;LF;57;ANARÅÄ°ST;m;new;new;1;0.9158;online;online
120;2;LF;58;PAPATYA;m;new;new;1;0.9575;online;online
120;2;LF;59;NEZLE;m;old;new;0;30.033;online;online
120;2;LF;60;ELEM;z;old;old;1;0.7173;online;online
120;2;LF;61;PIHTI;z;old;old;1;0.8158;online;online
120;2;LF;62;BÄ°LÄ°MCÄ°;m;new;new;1;0.7874;online;online
120;2;LF;63;BUNALTI;z;old;old;1;0.8397;online;online
120;2;LF;64;SOLO;m;old;new;0;0.7999;online;online
120;2;LF;65;TERAZÄ°;z;old;old;1;0.8527;online;online
120;2;LF;66;ÅAMATA;z;new;old;0;1.739;online;online
120;2;LF;67;KAYISI;z;old;old;1;0.8552;online;online
120;2;LF;68;MUAF;m;new;new;1;0.8931;online;online
120;2;LF;69;ÅAHANE;m;new;new;1;0.9764;online;online
120;2;LF;70;NAKAVT;m;new;new;1;0.9407;online;online
120;2;LF;71;SESTEÅ;z;old;old;1;0.7664;online;online
120;2;LF;72;SÄ°CÄ°L;z;old;old;1;0.8162;online;online
120;2;LF;73;TAKAT;m;new;new;1;12.714;online;online
120;2;LF;74;KÃœLOT;z;old;old;1;0.7348;online;online
120;2;LF;75;RÃ–FLE;z;old;old;1;0.7042;online;online
120;2;LF;76;CANSIZ;z;new;old;0;20.076;online;online
120;2;LF;77;MISRA;m;new;new;1;0.9063;online;online
120;2;LF;78;BOZA;m;new;new;1;0.9663;online;online
120;2;LF;79;HIRÃ‡INLIK;m;new;new;1;0.7396;online;online
120;2;LF;80;FÃ‚NÄ°;m;new;new;1;12.087;online;online
120;2;LF;81;POMAT;z;old;old;1;0.9578;online;online
120;2;LF;82;OYNAÅ;m;new;new;1;14.223;online;online
120;2;LF;83;YAMA;z;old;old;1;0.9244;online;online
120;2;LF;84;TEKE;m;new;new;1;0.9994;online;online
120;2;LF;85;KUZGUN;m;new;new;1;13.151;online;online
120;2;LF;86;MÃœÅFÄ°K;m;new;new;1;10.252;online;online
120;2;LF;87;YONCA;m;new;new;1;0.9699;online;online
120;2;LF;88;GEÃ‡ERLÄ°K;m;new;new;1;14.318;online;online
120;2;LF;89;PÄ°RE;m;new;new;1;0.7901;online;online
120;2;LF;90;ZILGIT;z;new;old;0;0.8992;online;online
120;2;LF;91;PEÅÄ°NATSIZ;m;new;new;1;0.9849;online;online
120;2;LF;92;PUSU;z;old;old;1;18.819;online;online
120;2;LF;93;KÄ°MYON;m;new;new;1;0.7494;online;online
120;2;LF;94;SULAK;m;new;new;1;39.093;online;online
120;2;LF;95;RADYUM;m;new;new;1;0.9817;online;online
120;2;LF;96;MÃœFTÃœLÃœK;m;old;new;0;0.9066;online;online
120;2;LF;97;ÃœÅENGEÃ‡;m;new;new;1;0.8987;online;online
120;2;LF;98;SARSICI;z;old;old;1;0.9192;online;online
120;2;LF;99;BÃœYÃœ;m;new;new;1;0.9708;online;online
120;2;LF;100;ISLIK;z;old;old;1;0.833;online;online
120;2;LF;101;KASNAK;z;old;old;1;0.9263;online;online
120;2;LF;102;ANTEN;z;new;old;0;12.159;online;online
120;2;LF;103;HARAÃ‡;z;new;old;0;27.656;online;online
120;2;LF;104;PASLI;m;old;new;0;10.146;online;online
120;2;LF;105;SAZLIK;m;new;new;1;1.487;online;online
120;2;LF;106;ÃœLSER;z;old;old;1;0.9818;online;online
120;2;LF;107;KOÃ‡;m;old;new;0;13.057;online;online
120;2;LF;108;SADÄ°ST;z;old;old;1;0.7661;online;online
120;2;LF;109;GRAVÃœR;z;old;old;1;0.94;online;online
120;2;LF;110;KANCA;m;old;new;0;17.536;online;online
120;2;LF;111;AZÄ°M;m;new;new;1;11.176;online;online
120;2;LF;112;AVARE;m;new;new;1;12.161;online;online
120;2;LF;113;TERSLÄ°K;z;old;old;1;0.9489;online;online
120;2;LF;114;SOYTARI;z;old;old;1;0.7185;online;online
120;2;LF;115;ONURSUZ;z;old;old;1;0.8903;online;online
120;2;LF;116;MUSON;z;old;old;1;0.7247;online;online
120;2;LF;117;ENERJÄ°K;z;new;old;0;10.273;online;online
120;2;LF;118;ÃœMÄ°TLÄ°;m;new;new;1;0.9948;online;online
120;2;LF;119;GICIRTI;z;old;old;1;11.555;online;online
120;2;LF;120;ÅALTER;m;old;new;0;10.935;online;online
120;2;LF;121;PÄ°DE;z;old;old;1;0.7877;online;online
120;2;LF;122;KEPENK;z;old;old;1;17.319;online;online
120;2;LF;123;EBLEH;z;old;old;1;0.7325;online;online
120;2;LF;124;Ä°ÅLEMCÄ°;m;new;new;1;0.9831;online;online
120;2;LF;125;KAHPE;z;old;old;1;0.8326;online;online
120;2;LF;126;SÃœRESÄ°Z;z;old;old;1;0.8399;online;online
120;2;LF;127;ÃœTOPYA;z;old;old;1;0.6721;online;online
120;2;LF;128;YATSI;m;new;new;1;11.602;online;online
120;2;LF;129;ALINTI;z;old;old;1;46.388;online;online
120;2;LF;130;SÃœLÃœN;z;old;old;1;0.7873;online;online
120;2;LF;131;LÄ°RÄ°K;m;new;new;1;11.599;online;online
120;2;LF;132;Ã–TÃœCÃœ;z;old;old;1;0.7157;online;online
120;2;LF;133;TABU;m;old;new;0;0.9537;online;online
120;2;LF;134;KAPÃœÅON;m;new;new;1;0.9418;online;online
120;2;LF;135;ÅEFFAF;m;old;new;0;0.9091;online;online
120;2;LF;136;ESÄ°NTÄ°;m;new;new;1;0.7705;online;online
120;2;LF;137;PATEN;z;old;old;1;0.752;online;online
120;2;LF;138;PARKE;z;old;old;1;0.9659;online;online
120;2;LF;139;YAÄCILIK;m;new;new;1;0.8864;online;online
120;2;LF;140;ATLETÄ°K;m;new;new;1;0.8745;online;online
120;2;LF;141;FÃœZE;m;old;new;0;0.7501;online;online
120;2;LF;142;KAFÄ°YE;z;old;old;1;15.769;online;online
120;2;LF;143;SONDAJ;z;old;old;1;0.9159;online;online
120;2;LF;144;SARP;z;old;old;1;0.9549;online;online
120;2;LF;145;DÄ°ZGÄ°N;z;new;old;0;0.716;online;online
120;2;LF;146;HOÅNUT;z;new;old;0;1.423;online;online
120;2;LF;147;BARINAK;m;old;new;0;11.322;online;online
120;2;LF;148;SIÄLIK;m;new;new;1;13.488;online;online
120;2;LF;149;HORULTU;m;new;new;1;0.9324;online;online
120;2;LF;150;SANDIK;m;new;new;1;15.494;online;online
121;1;HF;1;SEBZE;z;old;old;1;2.884.415;online;online
121;1;HF;2;AKIL;m;new;new;1;1.041.545;online;online
121;1;HF;3;Ã–RNEK;m;new;new;1;1.850.985;online;online
121;1;HF;4;LOKANTA;m;new;new;1;0.87957;online;online
121;1;HF;5;DEDE;z;old;old;1;0.767705;online;online
121;1;HF;6;Ã‡ERÃ‡EVE;z;old;old;1;0.672685;online;online
121;1;HF;7;YAVRU;m;new;new;1;120.102;online;online
121;1;HF;8;Ä°DEAL;m;new;new;1;0.82933;online;online
121;1;HF;9;TAHTA;z;old;old;1;0.962055;online;online
121;1;HF;10;MARKA;z;new;old;0;288.725;online;online
121;1;HF;11;KÃœLTÃœR;m;new;new;1;0.80374;online;online
121;1;HF;12;Ã‡Ä°Ã‡EK;z;old;old;1;1.134.375;online;online
121;1;HF;13;YARIÅ;m;new;new;1;197.842;online;online
121;1;HF;14;SONSUZ;z;old;old;1;103.433;online;online
121;1;HF;15;SEVÄ°NÃ‡;m;new;new;1;1.205.075;online;online
121;1;HF;16;BAYRAM;z;new;old;0;2.109.555;online;online
121;1;HF;17;SARAY;z;old;old;1;1.051.105;online;online
121;1;HF;18;BÃ–LÃœM;m;old;new;0;299.633;online;online
121;1;HF;19;GÃœNEY;m;new;new;1;1.106.565;online;online
121;1;HF;20;MÃœHENDÄ°S;z;old;old;1;0.76759;online;online
121;1;HF;21;BÄ°TKÄ°;z;old;old;1;0.73432;online;online
121;1;HF;22;BALIK;z;old;old;1;577.878;online;online
121;1;HF;23;SIKI;m;new;new;1;1.384.345;online;online
121;1;HF;24;PEYNÄ°R;m;new;new;1;4.917.485;online;online
121;1;HF;25;POLÄ°S;z;new;old;0;1.220.875;online;online
121;1;HF;26;YANGIN;z;new;old;0;1.176.825;online;online
121;1;HF;27;HAYAT;z;new;old;0;1.257.825;online;online
121;1;HF;28;GÄ°YSÄ°;z;old;old;1;0.991695;online;online
121;1;HF;29;KIÅ;z;new;old;0;1.725.255;online;online
121;1;HF;30;TELEVÄ°ZYON;m;new;new;1;6.128.765;online;online
121;1;HF;31;MODA;z;old;old;1;156.751;online;online
121;1;HF;32;SUÃ‡;z;new;old;0;0.88459;online;online
121;1;HF;33;DERT;z;old;old;1;1.084.885;online;online
121;1;HF;34;ELEKTRÄ°K;z;old;old;1;1.600.875;online;online
121;1;HF;35;CEVAP;m;new;new;1;1.412.785;online;online
121;1;HF;36;Ã‡ABUK;z;old;old;1;0.88798;online;online
121;1;HF;37;DENÄ°Z;z;old;old;1;1.277.145;online;online
121;1;HF;38;DERÄ°;z;old;old;1;0.94365;online;online
121;1;HF;39;EKONOMÄ°;z;new;old;0;317.035;online;online
121;1;HF;40;ORMAN;z;old;old;1;0.6844;online;online
121;1;HF;41;UZUN;m;old;new;0;4.057.285;online;online
121;1;HF;42;ÅEKER;m;new;new;1;2.104.175;online;online
121;1;HF;43;TEKNE;m;new;new;1;0.67482;online;online
121;1;HF;44;OTOBÃœS;m;new;new;1;1.840.675;online;online
121;1;HF;45;KÃ‚ÄIT;z;new;old;0;2.322.835;online;online
121;1;HF;46;ANNE;m;new;new;1;2.227.285;online;online
121;1;HF;47;KURAL;z;new;old;0;201.752;online;online
121;1;HF;48;SEVGÄ°;m;new;new;1;2.338.745;online;online
121;1;HF;49;MEMUR;z;old;old;1;1.191.775;online;online
121;1;HF;50;UYARI;z;new;old;0;0.888415;online;online
121;1;HF;51;BIÃ‡AK;m;new;new;1;1.059.055;online;online
121;1;HF;52;GÃ–L;z;old;old;1;1.590.215;online;online
121;1;HF;53;MASA;z;new;old;0;0.851095;online;online
121;1;HF;54;MEKTUP;z;old;old;1;278.767;online;online
121;1;HF;55;CÄ°HAZ;m;new;new;1;102.218;online;online
121;1;HF;56;VARLIK;m;new;new;1;1.200.755;online;online
121;1;HF;57;SÄ°NEMA;z;old;old;1;1.201.045;online;online
121;1;HF;58;ALKOL;z;new;old;0;3.967.625;online;online
121;1;HF;59;ALT;z;old;old;1;0.82123;online;online
121;1;HF;60;DELÄ°K;m;new;new;1;170.094;online;online
121;1;HF;61;RAKAM;z;old;old;1;0.80106;online;online
121;1;HF;62;SOÄUK;z;old;old;1;219.194;online;online
121;1;HF;63;Ä°YÄ°;m;new;new;1;0.917575;online;online
121;1;HF;64;YARDIM;z;old;old;1;1.040.265;online;online
121;1;HF;65;KAPAK;m;new;new;1;1.791.975;online;online
121;1;HF;66;ZAMAN;z;old;old;1;190.545;online;online
121;1;HF;67;YORGUN;z;old;old;1;1.460.645;online;online
121;1;HF;68;KADIN;z;old;old;1;118.457;online;online
121;1;HF;69;LÄ°SE;m;new;new;1;0.869875;online;online
121;1;HF;70;Ã‡ARE;z;new;old;0;0.837765;online;online
121;1;HF;71;RADYO;m;new;new;1;0.891665;online;online
121;1;HF;72;HÄ°ZMET;m;new;new;1;2.367.555;online;online
121;1;HF;73;TÃœKETÄ°M;z;old;old;1;170.511;online;online
121;1;HF;74;Ä°LGÄ°;z;old;old;1;164.402;online;online
121;1;HF;75;SAÄLAM;m;new;new;1;164.602;online;online
121;1;HF;76;KAN;m;new;new;1;0.951025;online;online
121;1;HF;77;AYNA;z;old;old;1;110.097;online;online
121;1;HF;78;MUTLULUK;z;old;old;1;171.887;online;online
121;1;HF;79;HUKUK;z;old;old;1;0.917975;online;online
121;1;HF;80;CÄ°NAYET;z;new;old;0;208.408;online;online
121;1;HF;81;PETROL;m;new;new;1;14.445;online;online
121;1;HF;82;EV;m;new;new;1;1.551;online;online
121;1;HF;83;KIRMIZI;m;new;new;1;3.778.115;online;online
121;1;HF;84;DUDAK;z;old;old;1;1.154.355;online;online
121;1;HF;85;KARAR;z;old;old;1;4.705.505;online;online
121;1;HF;86;Ã‡OCUK;m;new;new;1;335.919;online;online
121;1;HF;87;AHÅAP;m;new;new;1;100.098;online;online
121;1;HF;88;FAÄ°Z;z;old;old;1;1.289.995;online;online
121;1;HF;89;MEDYA;z;new;old;0;14.627;online;online
121;1;HF;90;EÅÄ°T;m;new;new;1;1.603.465;online;online
121;1;HF;91;BAÅARI;z;new;old;0;201.765;online;online
121;1;HF;92;MEYVE;z;old;old;1;0.63972;online;online
121;1;HF;93;Ä°ÅARET;z;old;old;1;296.082;online;online
121;1;HF;94;TEHLÄ°KE;z;old;old;1;1.255.475;online;online
121;1;HF;95;AYAKKABI;m;new;new;1;1.295.205;online;online
121;1;HF;96;Ä°NSANLIK;z;old;old;1;1.038.095;online;online
121;1;HF;97;SU;z;old;old;1;2.475.295;online;online
121;1;HF;98;PATRON;z;old;old;1;0.75832;online;online
121;1;HF;99;YARIM;z;old;old;1;1.310.245;online;online
121;1;HF;100;SÃœT;z;old;old;1;0.817815;online;online
121;1;HF;101;ARKADAÅ;m;new;new;1;150.442;online;online
121;1;HF;102;Ã–NEM;m;new;new;1;2.100.915;online;online
121;1;HF;103;CAMÄ°;z;old;old;1;1.017.835;online;online
121;1;HF;104;BABA;m;new;new;1;1.500.975;online;online
121;1;HF;105;GAZETE;z;new;old;0;150.083;online;online
121;1;HF;106;KÄ°TAP;z;old;old;1;0.921315;online;online
121;1;HF;107;YAÄMUR;m;new;new;1;2.150.925;online;online
121;1;HF;108;ET;m;new;new;1;2.773.755;online;online
121;1;HF;109;PENCERE;z;old;old;1;0.85139;online;online
121;1;HF;110;ÃœCRET;z;old;old;1;0.867675;online;online
121;1;HF;111;UÃ‡AK;z;old;old;1;1.355.335;online;online
121;1;HF;112;HASTAHANE;m;new;new;1;270.085;online;online
121;1;HF;113;EKRAN;m;old;new;0;154.215;online;online
121;1;HF;114;KULAK;m;new;new;1;1.020.615;online;online
121;1;HF;115;TOZ;m;new;new;1;0.86792;online;online
